time,x,y,left_dist
34990.63,255.076103353867,569.540398240578,7.21524238586425
35041.53,270.54578734971,618.623788930805,6.41467094421386
35074.05,283.714398204159,655.946194644915,6.71688079833984
35098.48,285.176257852373,675.395460465327,5.29535293579101
35132.65,285.716704612559,687.337514531362,6.67450904846191
35167.1,284.587465222887,687.696876457262,6.75278663635253
35231.33,279.640080023794,681.211870763254,5.66445350646972
35264.94,271.185509705542,658.411206216923,4.91815567016601
35296.19,273.148353161791,640.965491318102,6.0340404510498
35311.69,276.05591400883,631.171452911308,6.38131141662597
35327.55,271.343810881155,623.629229241982,6.08190536499023
35355.26,277.901352080708,617.237114417565,5.96074104309082
35393.36,289.258288727879,620.377627220268,5.80907821655273
35436.24,291.380773296818,593.411517201663,6.70008659362793
35469.68,292.820639807454,537.081821912185,7.80029296875
35504.39,299.834767680861,469.73975567736,8.11798095703125
35532.13,298.30082268695,395.974296400685,8.21268081665039
35568.38,299.191756695511,323.468642094147,8.47429275512695
35630.35,300.225012399268,274.989806468813,8.2650089263916
35660.42,292.130110926738,239.797945452316,8.0584716796875
35691.97,278.552293073075,218.411026510183,8.43512535095214
35707.15,261.565112327554,202.856496455237,8.77163887023925
35728.22,249.326147339014,191.470578660313,8.67742538452148
35755.91,244.49923915463,190.807453775068,8.65459442138671
35793.11,241.300978205167,196.982580132634,8.55566024780273
35836.16,246.612476160052,203.980939290122,8.71996879577636
35873.21,262.488167661442,209.957776787419,8.90095710754394
35905.16,277.78897925324,209.055156606156,8.85274887084961
35930.42,294.493758131429,206.030009966142,8.80408287048339
35967.99,315.961263955412,207.91458035437,8.61700057983398
36032.72,328.370861784832,207.225498049574,8.70915412902832
36064.2,336.119444764242,205.569401823771,9.09633636474609
36091.41,339.601516544247,207.926590956323,8.75395774841308
36106.38,338.266633303772,208.444300186606,8.62675666809082
36124.89,336.771080720848,207.553088587488,8.87231826782226
36160.46,329.906229809821,201.403803146857,8.43209266662597
36189.7,323.470262558597,197.214269622395,8.7546157836914
36237.47,319.20627961165,193.448742591016,8.83143424987793
36272.89,311.031049867898,187.867612816734,8.26824188232421
36300.74,303.831475067194,176.779513251027,8.95551681518554
36333.54,307.043247232861,171.35158180537,8.91380310058593
36368.17,311.296945574151,167.884611405146,8.77873420715332
36432.81,313.236623245677,163.688638223638,8.78754615783691
36463.19,319.282950142509,162.440921070985,8.68377685546875
