207567.47,424.40607961267,8.80844593048095
207603.05,430.837852534665,8.9994192123413
207631.63,451.662529103764,8.75867843627929
207667.43,480.735564273125,8.91180038452148
207700.35,505.150232328317,9.10876750946045
207727.29,523.414359050267,8.69430541992187
207762.46,539.695317782444,8.87503623962402
207809.19,554.37769793098,8.80602836608886
207842.8,561.966522198334,9.02875900268554
207875.29,580.137316399719,8.48110198974609
207909.45,593.992511212732,8.86306285858154
207937.64,604.61171066484,8.76351356506347
207967.05,621.514405816414,8.72443199157714
208001.74,651.669791420522,8.70429039001464
208023.02,675.349297256012,8.7500524520874
208044.86,707.306715948073,8.58364105224609
208066.82,740.518108871704,8.75236988067627
208145.92,767.481840412914,8.72002601623535
208175.45,782.329552107925,8.6725902557373
208214.28,790.599937055173,8.56849193572998
208241.92,799.498465264401,8.53425979614257
208272.12,807.642335153803,8.59528541564941
208306.29,814.81540608786,8.232421875
208324.97,822.533799453359,8.46094608306884
208342.14,835.041623681709,8.22589874267578
208369.62,845.34660565883,8.38122367858886
208401.51,855.301956531296,8.37827682495117
208448.32,866.626966303413,8.43091964721679
208484.29,888.813748915868,8.45794200897216
208547.38,916.771473706856,8.34229946136474
208577.8,942.733343910702,8.36663246154785
208607.84,969.137421649694,8.4858226776123
208639.96,987.54431683457,8.12358856201171
208658.14,991.004302830809,8.42190742492675
208675.53,986.31551401975,8.1974172592163
208710.45,982.152190540728,8.30823898315429
208752.22,980.897657681633,8.20302486419677
208783.98,989.710586875468,8.44563961029052
208814.7,1002.98462111367,8.4253978729248
208847.5,1013.61548188521,8.28731060028076
208887.71,1019.18058815148,8.45097541809082
208945.53,1019.85190863314,8.18846225738525
208963.54,1019.42787227144,8.48668098449707
208985.16,1020.73213309307,8.3171796798706
209010.42,1024.54288747312,8.32082748413086
209059.45,1034.71652745752,8.22189331054687
209088.84,1044.25915480265,8.39013576507568
209122.89,1048.92089508093,8.27237606048584
209150.66,1052.37322286227,8.3787202835083
209183.56,1055.44169405093,8.29906940460205
209221.15,1054.3427956995,8.40353965759277
209246.52,1043.34972473711,8.28958511352539
209279.48,1034.46503925979,8.30260276794433
209312.03,1025.31069962157,8.49555015563964
209360.25,1016.98956278128,8.23980331420898
209396.34,1010.90058737378,8.18033695220947
209426.23,1015.30867308947,8.33450317382812
209457.18,1017.82245632444,8.31035614013671
209486.42,1019.88173980222,8.29231739044189
209523.27,1025.18360328147,8.24758529663086
209556.6,1026.53399453978,8.31102848052978
209583.81,1028.86616744112,8.14869403839111
209621.37,1029.85036521257,8.05372238159179
209665.13,1030.4928023842,8.13720703125
209696.09,1029.30724676065,8.16611766815185
209730.42,1026.32779209667,8.20418357849121
209762.56,1021.40240597992,8.14264297485351
209791.38,1017.66262110463,8.37478637695312
209828.37,1011.23031256995,8.17468643188476
209858.58,1007.033776384,8.24881553649902
209891.19,1005.30883496484,8.40438365936279
209925.04,1011.47989686345,8.24927330017089
209967.95,1011.17825879942,8.17238330841064
209998.5,1014.0948453398,8.26872825622558
210031.6,1010.87165517456,8.3367919921875
210066.59,1008.12009854127,8.26293468475341
210099.38,1001.91534788213,8.28443527221679
210127.43,1002.78209624871,8.27522277832031
210160.43,1007.15238197249,8.44921588897705
210193.7,1010.54749857515,8.16371440887451
210225.97,1014.699779742,8.18618774414062
210255.68,1015.51120820184,8.40856075286865
210304.53,1015.18810676931,8.18856239318847
210335.01,1012.06335888936,8.28758239746093
210370.84,1012.35031115265,8.20987701416015
210401.86,1013.36623704722,8.29433441162109
210431.57,1015.88031720045,8.30039978027343
210466.51,1018.38098554384,8.28340530395507
210496.12,1018.51727973769,8.18037986755371
210529.46,1020.69447531936,8.17980766296386
