time,x,y,left_dist
130691.12,296.573747161857,647.711360310476,6.10482215881347
130722.93,292.349828566548,641.57133851405,6.15446090698242
130750.98,289.378061656724,628.747763599933,5.841064453125
130780.9,283.522384865357,624.157193681146,5.52718162536621
130818.35,279.085603302891,616.592457064753,6.35979652404785
130837.45,275.463844130716,612.897130534371,5.54815292358398
130880.8,278.166612110069,617.015660544564,5.13256072998046
130914.11,275.830773929024,615.994262686222,5.53513526916503
130958.22,280.669810491394,618.198658527628,5.97049713134765
130990.28,281.861611427872,621.149751336221,5.90726852416992
131024.83,284.596028415864,624.360105027866,4.93383407592773
131058.32,284.602775452257,624.03511347836,5.64628601074218
131086.51,284.126962285046,607.496834747065,5.07513999938964
131120.6,277.679688038955,571.661250569574,5.42418479919433
131148.65,272.375137274933,514.16032000841,7.3384952545166
131183.02,272.465681686729,440.91399186214,7.54114151000976
131222.65,277.013495142573,360.845032715876,7.9720401763916
131237.67,283.231893920275,298.624472173061,7.99372673034668
131277.91,293.737179608386,251.698674381662,8.57800483703613
131309.38,296.969315369002,221.093271519504,8.33407402038574
131361.59,295.257889572755,204.115052641215,8.37965011596679
131392.71,290.771184380345,187.606939828491,8.51308822631836
131426.69,283.553723753486,173.167133992971,8.61897468566894
131454.83,277.111383099793,166.260543202111,8.60252380371093
131485.21,276.435776807607,165.255945213975,8.525390625
131517.51,274.530953508509,165.478649644098,8.30537796020507
131558.35,270.678791424841,170.890575307202,8.36050987243652
131584.23,269.701089345939,176.384405175838,8.57565879821777
131615.28,270.644282395679,178.972954590244,8.41429710388183
131632.23,272.437745057493,180.384380757371,8.41292381286621
131682.05,277.793613681895,182.688243336051,8.60255241394043
131715.66,295.285797995541,185.440570762262,8.08279037475586
131759.27,310.577355996906,185.897737975003,7.9273509979248
131793.3,329.093423963521,182.278761283509,8.27934265136718
131821.55,352.709601223032,178.531550657478,8.55937957763671
131859.21,371.447042497693,172.131321619127,8.26643943786621
131891.1,378.716598097923,163.798204033006,8.04479598999023
131918.59,388.223867788674,160.895485324447,8.54181289672851
131950.94,408.298491408842,162.957239947766,8.60853195190429
131985.97,429.850074725735,162.823555996119,8.27227592468261
132014.93,457.814942292823,156.635140627159,8.44785690307617
