time,x,y,left_dist
153928.73,377.220375877453,256.450201733788,11.6534328460693
153961.87,377.648621973872,260.942471753412,12.0612430572509
153989.21,379.417003203113,264.507811254245,12.258825302124
154024.71,380.571456731991,266.553699783281,11.5834808349609
154054.59,380.386387068269,265.792843555995,11.6861629486083
154086.17,377.295871650976,262.31175223393,11.6358661651611
154124.91,377.225763613883,259.849080773215,11.5143013000488
154166.88,372.31313842794,259.640854224146,11.7352294921875
154201.11,365.388745120518,258.174190987525,11.8589115142822
154230.63,359.902626598253,259.70974820602,11.6236782073974
154262.84,358.924137875575,263.227293334612,11.6863346099853
154296.65,356.690581074183,264.944494970409,11.7279624938964
154326.73,359.718294361998,264.323599082857,11.5362739562988
154357.86,369.024811293194,265.675986512986,11.2677955627441
154392.19,382.836405182747,262.216730548754,11.3067913055419
154422.29,397.587377116475,259.894801634357,11.083288192749
154461.37,414.470275691171,258.492421949801,11.3029289245605
154489.09,426.770143622053,259.229948082483,11.5243434906005
154518.8,433.6114086179,258.658449980494,11.595754623413
154572.59,435.981165775963,261.171657406353,11.5241718292236
154599.73,434.78401087843,263.113394529388,11.4794254302978
154631.2,430.673578048488,264.362467067703,11.5394496917724
154662.32,432.362733215726,266.825909338667,11.2009048461914
154699.75,439.655982755095,270.103960834067,11.072301864624
154730.03,450.424535708337,273.839939970439,11.200361251831
154758.24,461.628921300462,275.49935838523,10.9077930450439
154792.61,474.754715142923,276.694625437967,11.0754489898681
154826.12,482.892403823705,277.249759537463,10.9003543853759
154855.44,489.5730669938,275.36247770529,10.9227561950683
154885.49,498.063284086513,276.164756786453,10.6259536743164
154922.67,511.066752651715,276.689198601283,10.537633895874
154969.61,523.289360289893,276.887023968537,11.0051536560058
155001.66,537.637735518899,275.620231293141,10.4711437225341
155029.53,550.299082130727,277.225742645202,10.5663299560546
155065.29,559.313220988479,274.414648158532,10.4898834228515
155092.92,563.63904404532,270.797027089229,10.5324554443359
155132.47,568.569692595738,266.472543693512,10.982494354248
155162.22,573.801746885097,263.511700978305,10.3992462158203
155189.67,579.546494737526,261.135146564595,10.7533836364746
155222.09,582.398628917817,259.304607965671,10.991621017456
155254.54,585.142826694026,259.773680104639,10.6006622314453
155292.78,586.04022356679,260.783493386097,11.0297870635986
155318.55,586.291439514402,262.043546691307,10.4045677185058
155367.31,585.681738188087,261.187528215585,10.601749420166
155402.62,585.932196667442,262.511511249467,10.5864429473876
155428.63,588.360443311479,264.78007355654,10.5478191375732
155463.86,596.518754272416,264.571394419223,10.6362247467041
155498.98,603.19117638955,263.464071166482,10.7013416290283
155528.28,609.944150953801,261.889973333602,10.4796409606933
155557.94,616.596875025196,256.918080226006,11.0363388061523
155594.92,621.358204224093,252.464228306994,10.9259605407714
155626.87,621.050004917186,247.310956628112,10.5134868621826
155653.8,621.207574049102,244.435239954339,10.4272270202636
155687.32,622.384124161128,240.304818380176,10.5704498291015
155720.85,625.124066970455,237.500089679862,10.55757522583
155766.43,629.568071678145,235.30187945277,10.3392219543457
155804.13,634.716916913323,239.97459563228,10.2917575836181
155830.36,642.723632224347,242.946959066761,10.6062412261962
155863.72,650.32222386124,247.838413424447,10.6097030639648
