time,x,y,left_dist,speed,x_speed,flag
170176.4,735.07096788478,456.070846816681,8.91270160675048,3.1688037155044553,454.4149315980906,0
170213.47,745.724442365325,454.867695039009,8.67269039154052,-6.474540469649688,287.38803562295675,0
170239.5,750.378917732042,453.145945341377,8.84440898895263,6.596949574034462,178.811961840848,0
170257.77,755.365600971312,451.199326135225,8.76428604125976,-4.385492484560222,272.94380072648113,0
170276.34,756.034787790031,449.505319164223,8.76955032348632,0.2834831570574565,36.035908385502154,0
170303.17,752.120373924493,447.954761842418,8.80823135375976,1.4417081726953989,-145.89690143628837,0
170353.6,749.818324051871,447.859086330736,8.65734100341796,-2.992075160456501,-45.64842103157666,0
170384.1,749.396366735332,444.917320085749,8.65327835083007,-0.13320172419313525,-13.83466611603163,0
170412.78,747.765687144413,442.53591796595,9.0195894241333,12.772352625638797,-56.85772632215228,0
170450.9,750.383006445162,438.952016733347,8.57874870300293,-11.564551970892573,68.66000264294993,0
170479.22,754.028469532586,439.113050937464,8.84922981262207,9.550886639091592,128.72397907567415,0
170549.05,757.295602370388,436.193776532446,8.62472534179687,-3.2150146187203466,46.78695170847233,0
170568.22,757.021194137471,439.20520564959,8.92145633697509,15.478925152739837,-14.314461810999287,0
170587.28,758.344953942275,439.052180528717,8.59907627105712,-16.913959387093907,69.45224579245405,0
170607.03,756.008279472312,438.292725197062,8.8950490951538,14.985965777047072,-118.31263139053095,0
170657.19,755.693231638001,433.28756759756,8.87778282165527,-0.34422395331994865,-6.280857940809586,0
170687.67,752.859719631243,435.53677797879,8.84390830993652,-1.1113684947092637,-92.9629923476691,0
170721.32,747.979064951551,430.379332934758,8.55683326721191,-8.531204835799674,-145.0417438244543,0
170753.43,740.376286314683,430.05469822825,9.03077602386474,14.75997373569095,-236.77292547092324,0
170783.19,739.349535575315,429.276878682973,8.67110252380371,-12.085803093444861,-34.50103290885723,0
170813.91,736.385821853291,431.827151765161,8.87320518493652,6.578862667083433,-96.47505605546729,0
170850.42,743.242409832621,431.599840652396,8.90491962432861,0.86865076395732,187.80027333136857,0
170882.74,756.449975845625,434.239024487555,8.48945617675781,-12.854685877818174,408.649938521443,0
170910.22,775.199993568061,438.572110218037,8.81695747375488,11.91780556757437,682.3150554013425,0
170958.49,789.228117711492,447.670587406797,8.82426738739013,0.15143802849082122,290.6178608542375,0
170991.18,800.792227166316,450.262328105492,8.82040500640869,-0.11815175837992378,353.7506716067049,0
171025.98,802.646052418982,451.59194914059,8.83904457092285,0.5356196699468622,53.270840593822584,0
171060.35,802.06796885299,451.709832524227,8.7452745437622,-2.728252172262513,-16.81942292673956,0
171087.02,804.742343914384,448.821849490402,8.84473800659179,3.729413679401973,100.2765302360574,0
171117.68,813.227649282611,444.283638972312,8.48726749420166,-11.659181747882872,276.75490437788534,0
171151.38,828.92857684433,444.118491612639,8.54445934295654,1.6970875001441987,465.9028950063383,0
171181.54,848.59402523747,443.519569562856,8.55421543121337,0.32347772734845753,652.0374135655733,0
171221.84,868.926318080068,445.619019116247,8.62182140350341,1.6775675506218453,504.5233955981112,0
171263.31,880.948106306671,447.102607036903,8.54650497436523,-1.8161666056951513,289.89120392097107,0
171299.26,885.938055539706,446.85842974439,8.46556663513183,-2.251414165045174,138.80248214279447,0
171327.62,888.168458967172,446.852391423327,8.55239868164062,3.061778790861489,78.64610110955722,0
171357.63,883.148934208263,447.672178122165,8.64320755004882,3.025953629062692,-167.2617380508987,0
171395.86,875.672078433541,448.683253054149,8.84223461151123,5.2060439828016785,-195.57561534725787,0
171422.71,870.785086451073,450.564698679281,8.85186195373535,0.35856023181069757,-182.0108745797734,0
171456.37,867.464874806275,452.232096412716,8.64425182342529,-6.167858892158017,-98.63968047527054,0
171491.74,866.050970952961,450.55247956901,8.58455657958984,-1.687736608296779,-39.97466365038605,0
171520.75,864.584230581261,448.64166466769,8.82200717926025,8.185129254406547,-50.55981977592648,0
171569.83,866.747410864587,451.461339663611,8.79981994628906,-0.4520626114750493,44.07457789988982,0
171601.97,865.671116627221,451.899453508601,8.61585617065429,-5.723826248745831,-33.48768629015433,0
171631.82,866.10964657225,452.881423984972,8.65277767181396,1.2369012113789797,14.691120436480139,0
171663.98,863.189246552689,457.954179035199,8.40292453765869,-7.769065116767499,-90.80845831967079,0
171696.82,869.672461916706,461.437756896493,8.55042457580566,4.491474974025169,197.4182510358592,0
171732.09,876.411253892466,461.350648934819,8.51028442382812,-1.138081995394181,191.06299902926068,0
171757.34,887.637947661357,461.511976683675,8.61652851104736,4.20768662254416,444.621535401623,0
171794.19,904.040711357625,463.801503506767,8.7601089477539,3.896348350244687,445.1224883654124,0
171824.4,923.000044199204,465.404882974115,8.66633892059326,-3.1039399920776067,627.5846687052007,0
171856.33,938.493272346298,468.020794232141,8.85738372802734,5.983238566680929,485.22480886618786,0
171911.59,957.201203528042,469.816991251865,8.70035648345947,-2.8416077554803265,338.54381436375064,0
171937.19,974.048302555549,472.363352051483,8.7775182723999,3.0141323804848494,658.0898057618404,0
171965.89,981.684826458558,472.546523209441,8.55485916137695,-7.758157178496888,266.0809722301706,0
171998.15,983.026321252402,470.389325839399,8.56050968170166,0.17515562072889185,41.58384357857632,0
172032.31,983.966670216898,468.041651159216,8.59657287597656,1.0557141181175902,27.52777999109861,0
172066.33,987.484641687753,466.702139190531,8.82179260253906,6.620215360451774,103.40892036613842,0
172096.05,999.659472349719,466.615601073061,8.84310722351074,0.7171810555746585,409.65109898941813,0
172128.85,1017.04076177417,470.088020770926,8.89437675476074,1.5630954649381923,529.9173605012758,0
172155.95,1034.03626500267,473.065172478796,8.78401279449462,-4.072470858527553,627.140340534919,0
172210.36,1049.23471978756,474.724604571352,8.76384258270263,-0.3707078072413142,279.33201222012633,0
172243.62,1068.11351272557,475.504753491899,8.85282039642334,2.6752198953904185,567.6125357187246,0
172270.47,1080.9418831891,474.162354017268,8.88848304748535,1.3282179166481272,477.7791606527852,0
172307.96,1099.23537987053,473.431200810675,8.81382465362548,-1.9914215486766855,487.95669995824454,0
172335.59,1118.44737269368,474.414796686833,8.92776489257812,4.123787149931997,695.3309020320946,0
172365.6,1133.11597095996,474.575443062376,8.7595510482788,-5.605259723401125,488.79034542736537,0
172404.24,1139.05071578787,471.417965830726,8.9441442489624,4.777256746471872,153.59070465612143,0
172423.0,1146.19759307682,471.600152493773,8.97711753845214,1.7576380325012055,380.9636081527964,0
172442.84,1149.04388913168,466.727605384425,8.97723197937011,0.005768191429967062,143.46250276514505,0
172462.57,1160.14931964108,460.971341451609,8.97854804992675,0.06670403226760903,562.870274171007,0
172547.08,1170.88716476348,459.200019072558,8.99382591247558,0.1807817128012481,127.060053513225,0
172579.13,1175.71754456802,460.170023885355,8.8556957244873,-4.309834258602371,150.71387845670156,0
172606.34,1179.24336170809,460.408014031926,8.97684574127197,4.452407820092165,129.5779911823285,0
172640.14,1182.7684765443,463.23644173169,8.73215675354003,-7.239319163663144,104.29333834935213,0
172671.78,1183.65660612944,465.663012646822,8.92700672149658,6.158342855772543,28.069835181427774,0
172705.27,1188.42774142925,465.143365165681,8.79970550537109,-3.8011709801590166,142.46447595734364,0
172725.77,1196.19930034964,466.293988790987,8.89537811279296,4.666956459603399,379.10043514097106,0
172748.75,1200.89475082959,467.784661798898,8.72932434082031,-7.226012705507982,204.32769712567134,0
172771.37,1203.18292082698,467.463036325429,8.99446964263916,11.721719797475863,101.15694064502587,0
172816.33,1202.13976883151,467.841933028297,8.80877494812011,-4.130220073823036,-23.201779258678535,0
172850.97,1198.8951299217,470.844869742556,8.6463975906372,-4.687568056664107,-93.66740501757745,0
172879.79,1197.92072197017,469.337516817851,8.87771129608154,8.026152166699633,-33.81013017104953,0
172946.9,1193.10447955023,464.905815150619,8.88264656066894,0.07353992828790933,-71.76638980689847,0
172976.54,1184.44577040031,460.971504057184,8.75743389129638,-4.2244490341599645,-292.12918859365493,0
173007.43,1177.2647432577,459.740196677912,8.92807960510253,5.524302810172682,-232.47093372008771,0
173024.79,1173.95576234604,460.274525660089,8.8241958618164,-5.984086594818,-190.60949951941913,0
173043.42,1171.46782457005,461.765637477037,8.94667625427246,6.574363524209844,-133.5447008045869,0
173075.37,1173.42182161719,463.099299450086,8.8201904296875,-3.958867749140165,61.157967046671665,0
173118.64,1179.9108299945,465.57074311987,8.85101795196533,0.7124456269428469,149.96552755505513,0
173152.63,1188.93563625806,464.205716622507,8.84056091308593,-0.30765045246845324,265.5135705667061,0
173182.85,1196.5544448115,460.689383080777,8.8284158706665,-0.4018875717878747,252.11146768496636,0
173218.9,1201.78419386572,457.885348623081,8.85223388671875,0.6606939265536017,145.06932189242036,0
173251.67,1209.58800480162,457.729883054912,8.96306991577148,3.382240740087514,238.1388750654718,0
173278.62,1213.46787096933,456.461726073835,8.79481315612793,-6.243293493271249,143.96534945130418,0
173312.32,1214.34008671351,458.210865875554,8.82448196411132,0.8803800588539853,25.881772824317814,0
173343.23,1217.36206856854,458.054810214137,8.9567756652832,4.279964450723565,97.76712568844455,0
173377.93,1226.29380982576,460.383476450937,8.96206855773925,0.15253292380558497,257.3988834935008,0
173427.45,1248.79506206474,460.121327545059,8.8524055480957,-2.2145195808463223,454.3871615301196,0
173455.49,1278.87898593085,461.371104833993,8.94803524017334,3.4104740398613314,1072.8931478649208,0
173491.32,1316.00838489771,460.773847269294,8.80983352661132,-3.8571508111068304,1036.265670299835,0
173520.47,1350.364410218,460.728056554411,9.1768741607666,12.5914454255696,1178.5943506105339,0
173550.51,1378.57343656468,460.200004677018,8.9653730392456,-7.040649850896879,939.0488131382212,0
173588.86,1390.62573810215,461.431803121136,9.15235519409179,4.875675484910121,314.2712265313553,0
173615.12,1393.62647128725,458.896577224315,9.00009155273437,-5.798310790455678,114.27011367474961,0
173646.15,1401.02582716976,458.040923422645,9.03493881225586,1.1230183538991625,238.45813350017033,0
173679.64,1421.12593357231,456.77614647541,9.08989906311035,1.6410943820381587,600.1823351011668,0
173711.26,1441.82612488485,455.156488681721,8.876953125,-6.734533147070877,654.6550067217923,0
173765.44,1466.39514207121,452.854304325561,8.93198490142822,1.015721233448283,453.4702323064453,0
173791.23,1497.43896160459,451.86713984376,9.06975746154785,5.342092288467831,1203.715375469956,0
173823.03,1525.34876041235,447.275731339106,9.10666465759277,1.1606036492117486,877.6666291751609,0
173857.35,1550.31358834027,442.166865882657,9.24942970275878,4.1598206633444414,727.4134011630205,0
173887.71,1577.94846355634,436.401202280754,9.03396606445312,-7.096957783457169,910.2396316232774,0
173921.14,1605.41114936106,429.680624032521,9.05287742614746,0.5657003199020934,821.4982292761599,0
173956.02,1631.94411695815,424.046017365015,9.04818534851074,-0.13452057444730614,760.6928783574701,0
173985.1,1648.04118974113,420.787780496506,9.11258697509765,2.2146364025747127,553.5444560856569,0
174015.45,1654.68704706503,417.873741300285,9.0019941329956,-3.643915720000916,218.97388217128974,0
174068.42,1656.98197871923,412.942475076624,9.28994178771972,5.436051627791448,43.32512090239903,0
174100.18,1652.20502572914,407.252131987576,8.80828857421875,-15.165403447772974,-150.40783973844282,0
174127.04,1646.31594619451,405.309008792298,9.1386079788208,12.297818488528096,-219.25091342616562,0
174162.06,1638.23867772005,405.411327574491,8.89606475830078,-6.925848672761104,-230.6473008127466,0
174192.0,1630.29978453052,407.352357020991,9.10859584808349,7.0985667930091765,-265.1600931706562,0
174223.46,1623.56343065144,413.776691025886,9.09253120422363,-0.5106371220554885,-214.12440810812424,0
174261.17,1619.50102905252,422.1831355275,9.11509037017822,0.5982276837597211,-107.72743566475404,0
174286.79,1614.65302881273,426.210209250266,9.20768737792968,3.614246984835142,-189.22717563585897,0
174319.68,1617.79672748448,425.56101474221,9.15435791015625,-1.6214493090135278,95.58220345853947,0
174369.31,1621.68386507989,426.679856070231,8.72938156127929,-8.562892381158983,78.32233720349794,0
174399.03,1624.40432045649,422.17934723197,9.09178733825683,12.194003263039255,91.53618360026752,0
174436.24,1627.53558330072,417.210996950338,9.09901142120361,0.19414358900243756,84.15111110536438,0
174464.22,1633.7617021698,413.188720226814,9.05556678771972,-1.5527031266573983,222.52033127511265,0
174494.97,1638.34304828861,411.023873746434,9.13689136505127,2.644701701839027,148.98686565235644,0
174528.11,1639.81309236988,404.875268143768,9.16232585906982,0.7674862407532513,44.35860233164635,0
174559.31,1644.65236093442,406.276394317089,9.20253753662109,1.2888358189504656,155.1047616839135,0
174593.24,1644.57062874388,407.127249063905,9.28055763244628,2.2994428477809032,-2.4088473486572592,0
174623.92,1639.74393702486,411.065871884213,8.96924972534179,-10.14693308684048,-157.32371965503296,0
174670.91,1634.97295008398,413.861530920443,9.35342788696289,8.175742958526858,-101.53196298959223,0
174707.09,1633.26611285307,415.737667084822,9.00336742401123,-9.675524128019008,-47.17626398315438,0
174736.62,1632.73361470423,414.928738378688,9.16661739349365,5.528275295713733,-18.032446625126926,0
174769.7,1632.68745842036,413.125220975335,8.81462574005127,-10.640618302364196,-1.395292740930531,0
174802.87,1634.45386927141,410.551223030316,9.2779541015625,13.968295493260722,53.25326653756215,0
174830.56,1628.01540421546,411.832921023444,8.79561424255371,-17.4192798486367,-232.5195036457016,0
174862.85,1619.20789946364,417.303088335185,9.00941848754882,6.621376432178882,-272.76261232015514,0
174880.34,1607.20299609479,421.075200680444,8.94001007080078,-3.968462935853444,-686.3866991913266,0
174929.74,1599.42983821231,424.859208369967,9.16932106018066,4.641922861941459,-157.3513741392911,0
174974.32,1591.01352751926,426.833345685894,9.08723831176757,-1.8412460388753085,-188.79117750217495,0
175008.59,1588.25583614595,428.265486453339,8.87323379516601,-6.244660536960151,-80.46954693057182,0
175039.49,1586.03307075834,428.539058965469,9.0552806854248,5.891485121644769,-71.9341549388493,0
175074.19,1586.91183346228,429.840268882835,9.18315410614013,3.6851129889131804,25.32457360056372,0
175106.08,1592.40324098393,433.137053107422,9.17770385742187,-0.1709077678978529,172.1984171104608,0
175135.67,1597.30057379384,431.544945909522,9.24671173095703,2.332134962321733,165.50634707353166,0
175166.51,1600.5699427225,428.382636107235,9.12969589233398,-3.794287893095392,106.01066565046644,0
175184.01,1600.14124238096,422.49941467391,8.86487960815429,-15.132359095982345,-24.49716237371311,0
175202.63,1596.66489064134,417.391454718506,9.49544906616211,33.8651696030063,-186.69987860477204,0
175230.54,1585.55912931289,414.646818330945,8.87042999267578,-22.394090773423567,-397.91334032420474,0
175285.27,1576.46956186615,416.750344422369,9.48067188262939,11.150043668076327,-166.0801652977022,0
175343.07,1574.0674129416,421.777293875606,8.8071870803833,-11.651986198025691,-41.55966997489955,0
175375.69,1583.10975420113,428.045990433676,9.54920768737793,22.747412844719033,277.20236847122527,0
175405.0,1593.3568717227,431.36577637523,8.84602546691894,-23.99120506513291,349.61165204949424,0
175444.02,1607.29253852178,429.502169702597,9.54248428344726,17.848765159623458,357.1416401610411,0
175469.69,1595.97172668456,428.626717504646,8.83953094482421,-27.384236019583163,-441.0133166035952,0
175503.71,1462.68308751373,429.303270683928,9.17966365814209,9.998022143385795,-3917.949417133189,0
175522.73,1260.02376128414,429.005517575526,9.02442455291748,-8.16188776153824,-10655.064470525322,0
175543.04,1014.47027470313,434.741514139513,9.74298477172851,35.37962672629799,-12090.275065536094,0
175566.99,749.524295113497,443.863576163866,9.46180343627929,-11.740348035466619,-11062.462613353911,0
175621.13,504.390866184137,446.128282124167,9.28653717041015,-3.237278645531869,-4527.769282033557,0
175647.18,380.804015863569,439.592280391245,9.61386680603027,12.565437067956509,-4744.216902903003,0
175678.51,324.307529488117,434.757550644247,9.52584743499755,-2.8094277380362076,-1803.2711897677195,0
175748.18,309.025936099269,425.06223576263,9.77886199951171,3.631614245933965,-219.34252029354874,0
175778.43,319.1136557657,413.207474186623,9.45798397064209,-10.607538144450249,333.47833608036314,0
175811.94,333.365905719348,404.226332354522,9.57501411437988,3.4923946206432976,425.3133379183541,0
175829.79,344.76662829177,398.538024506819,9.61222171783447,2.084459577287366,638.6959424323975,0
175848.97,354.423956587526,391.852568408807,9.56399917602539,-2.5142096876484783,503.51033867359183,0
175870.56,365.643218638607,385.857815268837,9.39625740051269,-7.7694198940587205,519.6508592442243,0
175920.32,375.762746578293,382.37478708484,9.51461791992187,2.3786278016309796,203.3667190450988,0
175952.62,389.300759206718,382.323550296359,9.67763900756836,5.047092496797166,419.13351790804603,0
175986.14,401.932444654114,386.844495192885,9.59994792938232,-2.317752929176478,376.84025797699894,0
176015.65,418.080928888069,393.144460824407,9.33460235595703,-8.991717161147719,547.2207466609906,0
176047.45,438.490347991862,402.911258726528,9.54285621643066,6.548863536903041,641.8056321943951,0
176078.61,453.430605285492,410.334917277104,9.69172954559326,4.777706327430096,479.46910441727465,0
176115.5,464.565840810437,416.448901302667,9.43757057189941,-6.889644177114481,301.84970249229605,0
176141.74,476.807371727105,419.155317710747,9.49497699737548,2.1877448733265727,466.52175749513555,0
176174.87,486.563885267556,421.024603426079,9.4833755493164,-0.35017953694773996,294.4918062314996,0
176225.92,490.794938360967,419.152985110117,9.52268600463867,0.7700383021010285,82.88056990028602,0
176254.09,496.13488139625,422.00742521659,9.47030067443847,-1.8596141356134523,189.56134310564747,0
176294.8,505.928065273622,423.82872587549,9.55172538757324,2.0001157733919737,240.55966291756164,0
176319.94,514.403781067279,426.993904537822,9.48695182800293,-2.576513904943307,337.14064413891606,0
176351.52,518.065736252068,429.401418852363,9.18262481689453,-9.636700795076745,115.95804891673144,0
176387.06,520.342488636599,433.289918697015,9.26161766052246,2.2226461347189526,64.06168780333508,0
176416.5,521.143414806997,432.691136664305,9.38635826110839,4.237112791641322,27.205372635800934,0
176448.12,526.686122184604,434.81650328856,9.27080154418945,-3.654545127101739,175.29118841264176,0
176483.26,532.18042973945,437.250980241929,9.52651977539062,7.277126670491418,156.35479666601768,0
176527.78,533.517800380212,438.635577053534,9.43636894226074,-2.0249513281648808,30.039771805082243,0
176557.77,534.763147222897,435.566671973425,9.47866916656494,1.410477636019085,41.52540322392355,0
176596.57,542.855033538685,438.142503816611,9.14011001586914,-8.725751306588831,208.5537710253694,0
176627.12,541.506456671366,437.280900358203,9.35494422912597,7.0322164732212995,-44.14326897936298,0
176654.18,543.887129792158,439.417576769891,9.22104835510253,-4.948110643882143,87.97757283045986,0
176687.4,551.330202352386,440.588462161439,9.18507099151611,-1.0830031181944368,224.05396027175496,0
176721.92,567.304952195398,444.684014975315,8.98371219635009,-5.833105306080838,462.76795605455845,0
176750.76,585.011116373951,447.931413392926,8.87137413024902,-3.895217271188775,613.9446663854101,0
176792.2,609.505012775763,450.478964810132,8.74016761779785,-3.1661803197674403,591.0689286151207,0
176833.75,638.79587537063,448.402307312397,8.8895845413208,3.5960751750419457,704.9545750872494,0
176861.65,671.103003853586,446.924896629919,9.01405334472656,4.461247433899136,1157.9615943714218,0
176897.66,695.500019279,446.098478954892,8.90582084655761,-3.005623387084772,677.5066766289277,0
176927.15,706.052199593264,441.14801632159,9.05756950378418,5.145766606531621,357.82232330510084,0
176962.9,709.390928679251,438.196216986582,8.86894226074218,-5.276286518657323,93.3910233842513,0
176992.73,707.333917822955,435.532048463603,8.98226737976074,3.7990318142305766,-68.95778934947872,0
177023.25,703.736790782503,434.31391060041,8.73302936553955,-8.166383165834704,-117.86130538837392,0
177054.39,702.150560379062,433.747014863133,8.94061088562011,6.666073220310411,-50.93867705331851,0
177088.91,708.84770717544,434.482054834875,9.0234375,2.3993804860925567,194.00772874797252,0
177122.81,719.739771553354,437.600756628294,8.84468078613281,-5.273059406112684,321.29983415681147,0
177172.47,726.049317530201,443.466151000871,9.03076171875,3.7470989250337534,127.05489280802695,0
177202.1,730.699162643948,447.450419364928,8.78960609436035,-8.13890058689208,156.93031096004594,0
177229.45,730.134608282381,452.729874690115,8.99107933044433,7.3664802955735995,-20.64184137355809,0
177266.76,724.913772031215,456.585532780065,8.8251256942749,-4.447966662273932,-139.93128520949733,0
177299.18,718.089975353112,459.955144621006,8.74513149261474,-2.467433734120913,-210.4810819897112,0
177326.64,711.922539728244,461.579351999319,8.79210948944091,1.7107791997863893,-224.59707301031474,0
177358.19,706.492683007261,463.731544181233,8.79723072052002,0.1623211118577039,-172.1032241199692,0
177391.51,705.96901828458,463.527933687487,8.77368450164795,-0.7066692338555035,-15.716228171695962,0
177422.4,704.238479662746,463.132916931269,8.68171691894531,-2.977260689630416,-56.02261644010331,0
177475.64,703.674889005112,463.978589420455,8.86126041412353,3.372342133323673,-10.585850068252917,0
177503.39,703.50935230305,461.216218451727,8.78824710845947,-2.6311101140201423,-5.965286560793273,0
177534.41,699.10930538933,463.336161416462,8.73556137084961,-1.6984441524783787,-141.84548400133983,0
177569.08,691.575884605077,466.373899715291,8.78216743469238,1.344276430423761,-217.28932172646327,0
177600.38,684.805670885876,469.366158725007,8.82333755493164,1.315339304768,-216.300757801829,0
177634.23,678.12014081255,468.657409596598,8.97502899169921,4.481283213221364,-197.5045811912821,0
177663.57,670.636842573161,470.419484570229,9.0726900100708,3.3285963998501207,-255.05447305350685,0
177682.94,668.02588707233,470.489742045077,8.97953510284423,-4.809236304935146,-134.7937790826851,0
177727.74,668.352804200386,468.428229823395,8.79868984222412,-4.036724567414221,7.297257322681329,0
177776.65,673.332664915756,467.866818586247,8.86952877044677,1.4483526522724568,101.8168210053091,0
177809.22,678.084667106588,470.111864841104,8.68020057678222,-5.81296265472859,145.90120328004073,0
177839.33,698.57441183992,472.257866173783,8.79331111907959,3.7565772931724632,680.4963378725187,0
177872.43,718.440191344564,476.452788931461,8.74192714691162,-1.5523858661015557,600.1746073909526,0
177902.63,742.138353004766,480.698114626038,8.65256309509277,-2.95907456353692,784.7073397414857,0
177940.28,765.646235760175,482.779863343948,8.76686096191406,3.035799915572603,624.3793560534567,0
