time,x,y,left_dist
68548.76,256.90626593501,258.507609391727,12.1937084197998
68578.53,260.608245138611,255.051748857225,12.493143081665
68612.98,261.89953893247,250.611421552941,12.2617149353027
68644.61,263.726659441695,247.921047957955,12.3554992675781
68674.57,258.70175640937,246.479526722121,12.0112466812133
68709.06,249.480082157943,246.481573193504,11.7956113815307
68740.65,241.010229637032,249.799474456228,12.0231056213378
68771.86,241.321716477271,255.865513638591,11.9564151763916
68806.68,243.271947452529,263.538929873542,12.167158126831
68852.55,249.805344705914,268.825939467194,12.1502351760864
68883.44,258.127776489579,271.159910681812,12.0179986953735
68912.52,269.790348489817,270.39724346922,11.8207311630249
68949.17,267.985666326428,266.385072292475,12.3128700256347
68977.19,257.00954866607,262.271955095068,12.2898530960083
69008.11,247.379920567633,260.275882472085,11.9929504394531
69048.03,238.622099326618,260.41225973097,11.9453859329223
69075.42,237.812060025949,259.794057724855,11.9428253173828
69105.68,247.447941309372,259.070895967869,12.1061611175537
69141.43,257.131362598016,256.809758735989,12.313814163208
69171.75,266.463875993509,256.020198816029,12.2691535949707
69204.48,272.170304633828,255.754297881646,12.2061538696289
69250.39,275.125431718355,256.196792160633,11.8596267700195
69279.27,278.168906731723,256.428106947074,11.8258094787597
69316.45,282.15983143113,257.254786560848,12.091326713562
69346.99,284.867536511059,258.125546823799,12.2950172424316
69380.92,295.634786001448,259.995362083947,12.2427463531494
69414.36,306.647222727732,262.726646899548,12.340292930603
69445.23,327.933656470403,264.253541273953,12.2919273376464
69473.5,357.636727489749,263.684375791111,12.2318744659423
69510.32,389.162912727677,260.102217693319,12.2286701202392
69541.89,411.775357372008,256.026317347117,11.9941091537475
69569.71,426.285043212242,253.001850570162,12.1896028518676
69604.35,425.674701083276,250.374119247547,12.0865774154663
69654.79,421.455783733257,248.224337528368,12.2574949264526
69682.27,420.215554745647,248.791852480997,12.0288562774658
69715.2,429.850055939981,249.375226897996,12.5364875793457
69745.91,446.184701209822,250.477866876323,11.7509937286376
69781.96,460.317830862838,253.820093586984,11.7924642562866
69811.27,474.659231410043,258.388729362197,11.9274759292602
69847.63,484.417287667646,257.904883020571,12.597599029541
69879.88,484.612866510565,259.255496275509,12.1421527862548
69906.91,477.929629210236,260.100039261879,12.1035432815551
69937.84,476.141847719554,258.147282782358,11.5539836883544
69973.16,472.186736231798,257.314146625921,11.5149021148681
70002.38,474.843550250573,257.027615215139,12.0468664169311
70055.6,490.407629265846,255.488539813317,12.3700761795043
70081.04,512.917644195307,252.015614649895,12.2685670852661
70115.14,535.536282490704,251.318506712392,11.5498352050781
70144.84,556.333660319615,248.237480336522,11.8695831298828
