77,38,カ,0
77,39,カ,0
77,40,カ,0
77,41,カ,0
77,42,カ,0
77,43,カ,0
77,44,カ,0
77,45,カ,0
77,46,カ,0
78,36,カ,0
78,37,カ,0
78,38,カ,0
78,39,カ,0
78,40,カ,0
78,41,カ,0
78,42,カ,0
78,43,カ,0
78,44,カ,0
78,45,カ,0
78,46,カ,0
79,36,カ,0
79,37,カ,0
79,38,カ,0
79,39,カ,0
79,40,カ,0
79,41,カ,0
79,42,カ,0
79,43,カ,0
79,44,カ,0
79,45,カ,0
79,46,カ,0
80,36,カ,0
80,37,カ,0
80,38,カ,0
80,39,カ,0
80,40,カ,0
80,41,カ,0
80,42,カ,0
80,43,カ,0
80,44,カ,0
80,45,カ,0
80,46,カ,0
81,36,カ,0
81,37,カ,0
81,38,カ,0
81,39,カ,0
81,40,カ,0
81,41,カ,0
81,42,カ,0
81,43,カ,0
81,44,カ,0
81,45,カ,0
81,46,カ,0
82,36,カ,0
82,37,カ,0
82,38,カ,0
82,39,カ,0
82,40,カ,0
82,41,カ,0
82,42,カ,0
82,43,カ,0
82,44,カ,0
82,45,カ,0
82,46,カ,0
82,36,フ,0
82,37,フ,0
82,38,フ,0
82,39,フ,0
82,40,フ,0
82,41,フ,0
82,42,フ,0
82,43,フ,0
82,44,フ,0
82,45,フ,0
82,46,フ,0
83,36,フ,0
83,37,フ,0
83,38,フ,0
83,39,フ,0
83,40,フ,0
83,41,フ,0
83,42,フ,0
83,43,フ,0
83,44,フ,0
83,45,フ,0
83,46,フ,0
84,36,フ,0
84,37,フ,0
84,38,フ,0
84,39,フ,0
84,40,フ,0
84,41,フ,0
84,42,フ,0
84,43,フ,0
84,44,フ,0
84,45,フ,0
84,46,フ,0
85,36,フ,0
85,37,フ,0
85,38,フ,0
85,39,フ,0
85,40,フ,0
85,41,フ,0
85,42,フ,0
85,43,フ,0
85,44,フ,0
85,45,フ,0
85,46,フ,0
86,36,フ,0
86,37,フ,0
86,38,フ,0
86,39,フ,0
86,40,フ,0
86,41,フ,0
86,42,フ,0
86,43,フ,0
86,44,フ,0
86,45,フ,0
86,46,フ,0
87,36,フ,0
87,37,フ,0
87,38,フ,0
87,39,フ,0
87,40,フ,0
87,41,フ,0
87,42,フ,0
87,43,フ,0
87,44,フ,0
87,45,フ,0
87,46,フ,0
88,36,フ,0
88,37,フ,0
88,38,フ,0
88,39,フ,0
88,40,フ,0
88,41,フ,0
88,42,フ,0
88,43,フ,0
88,44,フ,0
88,45,フ,0
88,46,フ,0
89,36,フ,0
89,37,フ,0
89,38,フ,0
89,39,フ,0
89,40,フ,0
89,41,フ,0
89,42,フ,0
89,43,フ,0
89,44,フ,0
89,45,フ,0
89,46,フ,0
89,36,ェ,0
89,37,ェ,0
89,38,ェ,0
89,39,ェ,0
89,40,ェ,0
89,41,ェ,0
89,42,ェ,0
89,43,ェ,0
89,44,ェ,0
89,45,ェ,0
89,46,ェ,0
90,36,ェ,0
90,37,ェ,0
90,38,ェ,0
90,39,ェ,0
90,40,ェ,0
90,41,ェ,0
90,42,ェ,0
90,43,ェ,0
90,44,ェ,0
90,45,ェ,0
90,46,ェ,0
91,36,ェ,0
91,37,ェ,0
91,38,ェ,0
91,39,ェ,0
91,40,ェ,0
91,41,ェ,0
91,42,ェ,0
91,43,ェ,0
91,44,ェ,0
91,45,ェ,0
91,46,ェ,0
92,36,ェ,0
92,37,ェ,0
92,38,ェ,0
92,39,ェ,0
92,40,ェ,0
92,41,ェ,0
92,42,ェ,0
92,43,ェ,0
92,44,ェ,0
92,45,ェ,0
92,46,ェ,0
93,36,ェ,0
93,37,ェ,0
93,38,ェ,0
93,39,ェ,0
93,40,ェ,0
93,41,ェ,0
93,42,ェ,0
93,43,ェ,0
93,44,ェ,0
93,45,ェ,0
93,46,ェ,0
94,36,ェ,0
94,37,ェ,0
94,38,ェ,0
94,39,ェ,0
94,40,ェ,0
94,41,ェ,0
94,42,ェ,0
94,43,ェ,0
94,44,ェ,0
94,45,ェ,0
94,46,ェ,0
95,36,ェ,0
95,37,ェ,0
95,38,ェ,0
95,39,ェ,0
95,40,ェ,0
95,41,ェ,0
95,42,ェ,0
95,43,ェ,0
95,44,ェ,0
95,45,ェ,0
95,46,ェ,0
96,36,ェ,0
96,37,ェ,0
96,38,ェ,0
96,39,ェ,0
96,40,ェ,0
96,41,ェ,0
96,42,ェ,0
96,43,ェ,0
96,44,ェ,0
96,45,ェ,0
96,46,ェ,0
96,36,で,0
96,37,で,0
96,38,で,0
96,39,で,0
96,40,で,0
96,41,で,0
96,42,で,0
96,43,で,0
96,44,で,0
96,45,で,0
96,46,で,0
97,36,で,0
97,37,で,0
97,38,で,0
97,39,で,0
97,40,で,0
97,41,で,0
97,42,で,0
97,43,で,0
97,44,で,0
97,45,で,0
97,46,で,0
98,36,で,0
98,37,で,0
98,38,で,0
98,39,で,0
98,40,で,0
98,41,で,0
98,42,で,0
98,43,で,0
98,44,で,0
98,45,で,0
98,46,で,0
99,36,で,0
99,37,で,0
99,38,で,0
99,39,で,0
99,40,で,0
99,41,で,0
99,42,で,0
99,43,で,0
99,44,で,0
99,45,で,0
99,46,で,0
100,36,で,0
100,37,で,0
100,38,で,0
100,39,で,0
100,40,で,0
100,41,で,0
100,42,で,0
100,43,で,0
100,44,で,0
100,45,で,0
100,46,で,0
101,36,で,0
101,37,で,0
101,38,で,0
101,39,で,0
101,40,で,0
101,41,で,0
101,42,で,0
101,43,で,0
101,44,で,0
101,45,で,0
101,46,で,0
102,36,で,0
102,37,で,0
102,38,で,0
102,39,で,0
102,40,で,0
102,41,で,0
102,42,で,0
102,43,で,0
102,44,で,0
102,45,で,0
102,46,で,0
102,36,、,0
102,37,、,0
102,38,、,0
102,39,、,0
102,40,、,0
102,41,、,0
102,42,、,0
102,43,、,0
102,44,、,0
102,45,、,0
102,46,、,0
103,36,、,0
103,37,、,0
103,38,、,0
103,39,、,0
103,40,、,0
103,41,、,0
103,42,、,0
103,43,、,0
103,44,、,0
103,45,、,0
103,46,、,0
104,36,、,0
104,37,、,0
104,38,、,0
104,39,、,0
104,40,、,0
104,41,、,0
104,42,、,0
104,43,、,0
104,44,、,0
104,45,、,0
104,46,、,0
105,36,、,0
105,37,、,0
105,38,、,0
105,39,、,0
105,40,、,0
105,41,、,0
105,42,、,0
105,43,、,0
105,44,、,0
105,45,、,0
105,46,、,0
106,36,、,0
106,37,、,0
106,38,、,0
106,39,、,0
106,40,、,0
106,41,、,0
106,42,、,0
106,43,、,0
106,44,、,0
106,45,、,0
106,46,、,0
107,36,、,0
107,37,、,0
107,38,、,0
107,39,、,0
107,40,、,0
107,41,、,0
107,42,、,0
107,43,、,0
107,44,、,0
107,45,、,0
107,46,、,0
108,36,、,0
108,37,、,0
108,38,、,0
108,39,、,0
108,40,、,0
108,41,、,0
108,42,、,0
108,43,、,0
108,44,、,0
108,45,、,0
108,46,、,0
109,36,、,0
109,37,、,0
109,38,、,0
109,39,、,0
109,40,、,0
109,41,、,0
109,42,、,0
109,43,、,0
109,44,、,0
109,45,、,0
109,46,、,0
109,36,新,0
109,37,新,0
109,38,新,0
109,39,新,0
109,40,新,0
109,41,新,0
109,42,新,0
109,43,新,0
109,44,新,0
109,45,新,0
109,46,新,0
110,36,新,0
110,37,新,0
110,38,新,0
110,39,新,0
110,40,新,0
110,41,新,0
110,42,新,0
110,43,新,0
110,44,新,0
110,45,新,0
110,46,新,0
111,36,新,0
111,37,新,0
111,38,新,0
111,39,新,0
111,40,新,0
111,41,新,0
111,42,新,0
111,43,新,0
111,44,新,0
111,45,新,0
111,46,新,0
112,36,新,0
112,37,新,0
112,38,新,0
112,39,新,0
112,40,新,0
112,41,新,0
112,42,新,0
112,43,新,0
112,44,新,0
112,45,新,0
112,46,新,0
113,36,新,0
113,37,新,0
113,38,新,0
113,39,新,0
113,40,新,0
113,41,新,0
113,42,新,0
113,43,新,0
113,44,新,0
113,45,新,0
113,46,新,0
114,36,新,0
114,37,新,0
114,38,新,0
114,39,新,0
114,40,新,0
114,41,新,0
114,42,新,0
114,43,新,0
114,44,新,0
114,45,新,0
114,46,新,0
115,36,新,0
115,37,新,0
115,38,新,0
115,39,新,0
115,40,新,0
115,41,新,0
115,42,新,0
115,43,新,0
115,44,新,0
115,45,新,0
115,46,新,0
116,36,新,0
116,37,新,0
116,38,新,0
116,39,新,0
116,40,新,0
116,41,新,0
116,42,新,0
116,43,新,0
116,44,新,0
116,45,新,0
116,46,新,0
116,36,人,0
116,37,人,0
116,38,人,0
116,39,人,0
116,40,人,0
116,41,人,0
116,42,人,0
116,43,人,0
116,44,人,0
116,45,人,0
116,46,人,0
117,36,人,0
117,37,人,0
117,38,人,0
117,39,人,0
117,40,人,0
117,41,人,0
117,42,人,0
117,43,人,0
117,44,人,0
117,45,人,0
117,46,人,0
118,36,人,0
118,37,人,0
118,38,人,0
118,39,人,0
118,40,人,0
118,41,人,0
118,42,人,0
118,43,人,0
118,44,人,0
118,45,人,0
118,46,人,0
119,36,人,0
119,37,人,0
119,38,人,0
119,39,人,0
119,40,人,0
119,41,人,0
119,42,人,0
119,43,人,0
119,44,人,0
119,45,人,0
119,46,人,0
120,36,人,0
120,37,人,0
120,38,人,0
120,39,人,0
120,40,人,0
120,41,人,0
120,42,人,0
120,43,人,0
120,44,人,0
120,45,人,0
120,46,人,0
121,36,人,0
121,37,人,0
121,38,人,0
121,39,人,0
121,40,人,0
121,41,人,0
121,42,人,0
121,43,人,0
121,44,人,0
121,45,人,0
121,46,人,0
122,36,人,0
122,37,人,0
122,38,人,0
122,39,人,0
122,40,人,0
122,41,人,0
122,42,人,0
122,43,人,0
122,44,人,0
122,45,人,0
122,46,人,0
123,36,人,0
123,37,人,0
123,38,人,0
123,39,人,0
123,40,人,0
123,41,人,0
123,42,人,0
123,43,人,0
123,44,人,0
123,45,人,0
123,46,人,0
123,36,ス,0
123,37,ス,0
123,38,ス,0
123,39,ス,0
123,40,ス,0
123,41,ス,0
123,42,ス,0
123,43,ス,0
123,44,ス,0
123,45,ス,0
123,46,ス,0
124,36,ス,0
124,37,ス,0
124,38,ス,0
124,39,ス,0
124,40,ス,0
124,41,ス,0
124,42,ス,0
124,43,ス,0
124,44,ス,0
124,45,ス,0
124,46,ス,0
125,36,ス,0
125,37,ス,0
125,38,ス,0
125,39,ス,0
125,40,ス,0
125,41,ス,0
125,42,ス,0
125,43,ス,0
125,44,ス,0
125,45,ス,0
125,46,ス,0
126,36,ス,0
126,37,ス,0
126,38,ス,0
126,39,ス,0
126,40,ス,0
126,41,ス,0
126,42,ス,0
126,43,ス,0
126,44,ス,0
126,45,ス,0
126,46,ス,0
127,36,ス,0
127,37,ス,0
127,38,ス,0
127,39,ス,0
127,40,ス,0
127,41,ス,0
127,42,ス,0
127,43,ス,0
127,44,ス,0
127,45,ス,0
127,46,ス,0
128,36,ス,0
128,37,ス,0
128,38,ス,0
128,39,ス,0
128,40,ス,0
128,41,ス,0
128,42,ス,0
128,43,ス,0
128,44,ス,0
128,45,ス,0
128,46,ス,0
129,36,ス,0
129,37,ス,0
129,38,ス,0
129,39,ス,0
129,40,ス,0
129,41,ス,0
129,42,ス,0
129,43,ス,0
129,44,ス,0
129,45,ス,0
129,46,ス,0
129,36,タ,0
129,37,タ,0
129,38,タ,0
129,39,タ,0
129,40,タ,0
129,41,タ,0
129,42,タ,0
129,43,タ,0
129,44,タ,0
129,45,タ,0
129,46,タ,0
130,36,タ,0
130,37,タ,0
130,38,タ,0
130,39,タ,0
130,40,タ,0
130,41,タ,0
130,42,タ,0
130,43,タ,0
130,44,タ,0
130,45,タ,0
130,46,タ,0
131,36,タ,0
131,37,タ,0
131,38,タ,0
131,39,タ,0
131,40,タ,0
131,41,タ,0
131,42,タ,0
131,43,タ,0
131,44,タ,0
131,45,タ,0
131,46,タ,0
132,36,タ,0
132,37,タ,0
132,38,タ,0
132,39,タ,0
132,40,タ,0
132,41,タ,0
132,42,タ,0
132,43,タ,0
132,44,タ,0
132,45,タ,0
132,46,タ,0
133,36,タ,0
133,37,タ,0
133,38,タ,0
133,39,タ,0
133,40,タ,0
133,41,タ,0
133,42,タ,0
133,43,タ,0
133,44,タ,0
133,45,タ,0
133,46,タ,0
134,36,タ,0
134,37,タ,0
134,38,タ,0
134,39,タ,0
134,40,タ,0
134,41,タ,0
134,42,タ,0
134,43,タ,0
134,44,タ,0
134,45,タ,0
134,46,タ,0
135,36,タ,0
135,37,タ,0
135,38,タ,0
135,39,タ,0
135,40,タ,0
135,41,タ,0
135,42,タ,0
135,43,タ,0
135,44,タ,0
135,45,タ,0
135,46,タ,0
136,36,タ,0
136,37,タ,0
136,38,タ,0
136,39,タ,0
136,40,タ,0
136,41,タ,0
136,42,タ,0
136,43,タ,0
136,44,タ,0
136,45,タ,0
136,46,タ,0
136,36,ッ,0
136,37,ッ,0
136,38,ッ,0
136,39,ッ,0
136,40,ッ,0
136,41,ッ,0
136,42,ッ,0
136,43,ッ,0
136,44,ッ,0
136,45,ッ,0
136,46,ッ,0
137,36,ッ,0
137,37,ッ,0
137,38,ッ,0
137,39,ッ,0
137,40,ッ,0
137,41,ッ,0
137,42,ッ,0
137,43,ッ,0
137,44,ッ,0
137,45,ッ,0
137,46,ッ,0
138,36,ッ,0
138,37,ッ,0
138,38,ッ,0
138,39,ッ,0
138,40,ッ,0
138,41,ッ,0
138,42,ッ,0
138,43,ッ,0
138,44,ッ,0
138,45,ッ,0
138,46,ッ,0
139,36,ッ,0
139,37,ッ,0
139,38,ッ,0
139,39,ッ,0
139,40,ッ,0
139,41,ッ,0
139,42,ッ,0
139,43,ッ,0
139,44,ッ,0
139,45,ッ,0
139,46,ッ,0
140,36,ッ,0
140,37,ッ,0
140,38,ッ,0
140,39,ッ,0
140,40,ッ,0
140,41,ッ,0
140,42,ッ,0
140,43,ッ,0
140,44,ッ,0
140,45,ッ,0
140,46,ッ,0
141,36,ッ,0
141,37,ッ,0
141,38,ッ,0
141,39,ッ,0
141,40,ッ,0
141,41,ッ,0
141,42,ッ,0
141,43,ッ,0
141,44,ッ,0
141,45,ッ,0
141,46,ッ,0
142,36,ッ,0
142,37,ッ,0
142,38,ッ,0
142,39,ッ,0
142,40,ッ,0
142,41,ッ,0
142,42,ッ,0
142,43,ッ,0
142,44,ッ,0
142,45,ッ,0
142,46,ッ,0
143,36,ッ,0
143,37,ッ,0
143,38,ッ,0
143,39,ッ,0
143,40,ッ,0
143,41,ッ,0
143,42,ッ,0
143,43,ッ,0
143,44,ッ,0
143,45,ッ,0
143,46,ッ,0
143,36,フ,0
143,37,フ,0
143,38,フ,0
143,39,フ,0
143,40,フ,0
143,41,フ,0
143,42,フ,0
143,43,フ,0
143,44,フ,0
143,45,フ,0
143,46,フ,0
144,36,フ,0
144,37,フ,0
144,38,フ,0
144,39,フ,0
144,40,フ,0
144,41,フ,0
144,42,フ,0
144,43,フ,0
144,44,フ,0
144,45,フ,0
144,46,フ,0
145,36,フ,0
145,37,フ,0
145,38,フ,0
145,39,フ,0
145,40,フ,0
145,41,フ,0
145,42,フ,0
145,43,フ,0
145,44,フ,0
145,45,フ,0
145,46,フ,0
146,36,フ,0
146,37,フ,0
146,38,フ,0
146,39,フ,0
146,40,フ,0
146,41,フ,0
146,42,フ,0
146,43,フ,0
146,44,フ,0
146,45,フ,0
146,46,フ,0
147,36,フ,0
147,37,フ,0
147,38,フ,0
147,39,フ,0
147,40,フ,0
147,41,フ,0
147,42,フ,0
147,43,フ,0
147,44,フ,0
147,45,フ,0
147,46,フ,0
148,36,フ,0
148,37,フ,0
148,38,フ,0
148,39,フ,0
148,40,フ,0
148,41,フ,0
148,42,フ,0
148,43,フ,0
148,44,フ,0
148,45,フ,0
148,46,フ,0
149,36,フ,0
149,37,フ,0
149,38,フ,0
149,39,フ,0
149,40,フ,0
149,41,フ,0
149,42,フ,0
149,43,フ,0
149,44,フ,0
149,45,フ,0
149,46,フ,0
150,36,フ,0
150,37,フ,0
150,38,フ,0
150,39,フ,0
150,40,フ,0
150,41,フ,0
150,42,フ,0
150,43,フ,0
150,44,フ,0
150,45,フ,0
150,46,フ,0
150,36,が,0
150,37,が,0
150,38,が,0
150,39,が,0
150,40,が,0
150,41,が,0
150,42,が,0
150,43,が,0
150,44,が,0
150,45,が,0
150,46,が,0
151,36,が,0
151,37,が,0
151,38,が,0
151,39,が,0
151,40,が,0
151,41,が,0
151,42,が,0
151,43,が,0
151,44,が,0
151,45,が,0
151,46,が,0
152,36,が,0
152,37,が,0
152,38,が,0
152,39,が,0
152,40,が,0
152,41,が,0
152,42,が,0
152,43,が,0
152,44,が,0
152,45,が,0
152,46,が,0
153,36,が,0
153,37,が,0
153,38,が,0
153,39,が,0
153,40,が,0
153,41,が,0
153,42,が,0
153,43,が,0
153,44,が,0
153,45,が,0
153,46,が,0
154,36,が,0
154,37,が,0
154,38,が,0
154,39,が,0
154,40,が,0
154,41,が,0
154,42,が,0
154,43,が,0
154,44,が,0
154,45,が,0
154,46,が,0
155,36,が,0
155,37,が,0
155,38,が,0
155,39,が,0
155,40,が,0
155,41,が,0
155,42,が,0
155,43,が,0
155,44,が,0
155,45,が,0
155,46,が,0
156,36,が,0
156,37,が,0
156,38,が,0
156,39,が,0
156,40,が,0
156,41,が,0
156,42,が,0
156,43,が,0
156,44,が,0
156,45,が,0
156,46,が,0
156,36,操,0
156,37,操,0
156,38,操,0
156,39,操,0
156,40,操,0
156,41,操,0
156,42,操,0
156,43,操,0
156,44,操,0
156,45,操,0
156,46,操,0
157,36,操,0
157,37,操,0
157,38,操,0
157,39,操,0
157,40,操,0
157,41,操,0
157,42,操,0
157,43,操,0
157,44,操,0
157,45,操,0
157,46,操,0
158,36,操,0
158,37,操,0
158,38,操,0
158,39,操,0
158,40,操,0
158,41,操,0
158,42,操,0
158,43,操,0
158,44,操,0
158,45,操,0
158,46,操,0
159,36,操,0
159,37,操,0
159,38,操,0
159,39,操,0
159,40,操,0
159,41,操,0
159,42,操,0
159,43,操,0
159,44,操,0
159,45,操,0
159,46,操,0
160,36,操,0
160,37,操,0
160,38,操,0
160,39,操,0
160,40,操,0
160,41,操,0
160,42,操,0
160,43,操,0
160,44,操,0
160,45,操,0
160,46,操,0
161,36,操,0
161,37,操,0
161,38,操,0
161,39,操,0
161,40,操,0
161,41,操,0
161,42,操,0
161,43,操,0
161,44,操,0
161,45,操,0
161,46,操,0
162,36,操,0
162,37,操,0
162,38,操,0
162,39,操,0
162,40,操,0
162,41,操,0
162,42,操,0
162,43,操,0
162,44,操,0
162,45,操,0
162,46,操,0
163,36,操,0
163,37,操,0
163,38,操,0
163,39,操,0
163,40,操,0
163,41,操,0
163,42,操,0
163,43,操,0
163,44,操,0
163,45,操,0
163,46,操,0
163,36,作,0
163,37,作,0
163,38,作,0
163,39,作,0
163,40,作,0
163,41,作,0
163,42,作,0
163,43,作,0
163,44,作,0
163,45,作,0
163,46,作,0
164,36,作,0
164,37,作,0
164,38,作,0
164,39,作,0
164,40,作,0
164,41,作,0
164,42,作,0
164,43,作,0
164,44,作,0
164,45,作,0
164,46,作,0
165,36,作,0
165,37,作,0
165,38,作,0
165,39,作,0
165,40,作,0
165,41,作,0
165,42,作,0
165,43,作,0
165,44,作,0
165,45,作,0
165,46,作,0
166,36,作,0
166,37,作,0
166,38,作,0
166,39,作,0
166,40,作,0
166,41,作,0
166,42,作,0
166,43,作,0
166,44,作,0
166,45,作,0
166,46,作,0
167,36,作,0
167,37,作,0
167,38,作,0
167,39,作,0
167,40,作,0
167,41,作,0
167,42,作,0
167,43,作,0
167,44,作,0
167,45,作,0
167,46,作,0
168,36,作,0
168,37,作,0
168,38,作,0
168,39,作,0
168,40,作,0
168,41,作,0
168,42,作,0
168,43,作,0
168,44,作,0
168,45,作,0
168,46,作,0
169,36,作,0
169,37,作,0
169,38,作,0
169,39,作,0
169,40,作,0
169,41,作,0
169,42,作,0
169,43,作,0
169,44,作,0
169,45,作,0
169,46,作,0
170,36,作,0
170,37,作,0
170,38,作,0
170,39,作,0
170,40,作,0
170,41,作,0
170,42,作,0
170,43,作,0
170,44,作,0
170,45,作,0
170,46,作,0
170,36,を,0
170,37,を,0
170,38,を,0
170,39,を,0
170,40,を,0
170,41,を,0
170,42,を,0
170,43,を,0
170,44,を,0
170,45,を,0
170,46,を,0
171,36,を,0
171,37,を,0
171,38,を,0
171,39,を,0
171,40,を,0
171,41,を,0
171,42,を,0
171,43,を,0
171,44,を,0
171,45,を,0
171,46,を,0
172,36,を,0
172,37,を,0
172,38,を,0
172,39,を,0
172,40,を,0
172,41,を,0
172,42,を,0
172,43,を,0
172,44,を,0
172,45,を,0
172,46,を,0
173,36,を,0
173,37,を,0
173,38,を,0
173,39,を,0
173,40,を,0
173,41,を,0
173,42,を,0
173,43,を,0
173,44,を,0
173,45,を,0
173,46,を,0
174,36,を,0
174,37,を,0
174,38,を,0
174,39,を,0
174,40,を,0
174,41,を,0
174,42,を,0
174,43,を,0
174,44,を,0
174,45,を,0
174,46,を,0
175,36,を,0
175,37,を,0
175,38,を,0
175,39,を,0
175,40,を,0
175,41,を,0
175,42,を,0
175,43,を,0
175,44,を,0
175,45,を,0
175,46,を,0
176,36,を,0
176,37,を,0
176,38,を,0
176,39,を,0
176,40,を,0
176,41,を,0
176,42,を,0
176,43,を,0
176,44,を,0
176,45,を,0
176,46,を,0
177,36,を,0
177,37,を,0
177,38,を,0
177,39,を,0
177,40,を,0
177,41,を,0
177,42,を,0
177,43,を,0
177,44,を,0
177,45,を,0
177,46,を,0
177,36,誤,0
177,37,誤,0
177,38,誤,0
177,39,誤,0
177,40,誤,0
177,41,誤,0
177,42,誤,0
177,43,誤,0
177,44,誤,0
177,45,誤,0
177,46,誤,0
178,36,誤,0
178,37,誤,0
178,38,誤,0
178,39,誤,0
178,40,誤,0
178,41,誤,0
178,42,誤,0
178,43,誤,0
178,44,誤,0
178,45,誤,0
178,46,誤,0
179,36,誤,0
179,37,誤,0
179,38,誤,0
179,39,誤,0
179,40,誤,0
179,41,誤,0
179,42,誤,0
179,43,誤,0
179,44,誤,0
179,45,誤,0
179,46,誤,0
180,36,誤,0
180,37,誤,0
180,38,誤,0
180,39,誤,0
180,40,誤,0
180,41,誤,0
180,42,誤,0
180,43,誤,0
180,44,誤,0
180,45,誤,0
180,46,誤,0
181,36,誤,0
181,37,誤,0
181,38,誤,0
181,39,誤,0
181,40,誤,0
181,41,誤,0
181,42,誤,0
181,43,誤,0
181,44,誤,0
181,45,誤,0
181,46,誤,0
182,36,誤,0
182,37,誤,0
182,38,誤,0
182,39,誤,0
182,40,誤,0
182,41,誤,0
182,42,誤,0
182,43,誤,0
182,44,誤,0
182,45,誤,0
182,46,誤,0
183,36,誤,0
183,37,誤,0
183,38,誤,0
183,39,誤,0
183,40,誤,0
183,41,誤,0
183,42,誤,0
183,43,誤,0
183,44,誤,0
183,45,誤,0
183,46,誤,0
183,36,り,0
183,37,り,0
183,38,り,0
183,39,り,0
183,40,り,0
183,41,り,0
183,42,り,0
183,43,り,0
183,44,り,0
183,45,り,0
183,46,り,0
184,36,り,0
184,37,り,0
184,38,り,0
184,39,り,0
184,40,り,0
184,41,り,0
184,42,り,0
184,43,り,0
184,44,り,0
184,45,り,0
184,46,り,0
185,36,り,0
185,37,り,0
185,38,り,0
185,39,り,0
185,40,り,0
185,41,り,0
185,42,り,0
185,43,り,0
185,44,り,0
185,45,り,0
185,46,り,0
186,36,り,0
186,37,り,0
186,38,り,0
186,39,り,0
186,40,り,0
186,41,り,0
186,42,り,0
186,43,り,0
186,44,り,0
186,45,り,0
186,46,り,0
187,36,り,0
187,37,り,0
187,38,り,0
187,39,り,0
187,40,り,0
187,41,り,0
187,42,り,0
187,43,り,0
187,44,り,0
187,45,り,0
187,46,り,0
188,36,り,0
188,37,り,0
188,38,り,0
188,39,り,0
188,40,り,0
188,41,り,0
188,42,り,0
188,43,り,0
188,44,り,0
188,45,り,0
188,46,り,0
189,36,り,0
189,37,り,0
189,38,り,0
189,39,り,0
189,40,り,0
189,41,り,0
189,42,り,0
189,43,り,0
189,44,り,0
189,45,り,0
189,46,り,0
190,36,り,0
190,37,り,0
190,38,り,0
190,39,り,0
190,40,り,0
190,41,り,0
190,42,り,0
190,43,り,0
190,44,り,0
190,45,り,0
190,46,り,0
190,36,、,0
190,37,、,0
190,38,、,0
190,39,、,0
190,40,、,0
190,41,、,0
190,42,、,0
190,43,、,0
190,44,、,0
190,45,、,0
190,46,、,0
191,36,、,0
191,37,、,0
191,38,、,0
191,39,、,0
191,40,、,0
191,41,、,0
191,42,、,0
191,43,、,0
