time,x,y,left_dist
254473.5,327.411971539968,370.857631650496,10.3499507904052
254524.22,327.042281575187,370.008957361895,10.6533336639404
254552.7,332.385311576794,368.713045637832,11.0175132751464
254586.19,353.298673561583,367.367628417669,10.1406955718994
254621.04,384.292952863258,363.559727784084,9.2926025390625
254651.42,410.796122063698,359.891876947883,9.91936683654785
254680.07,437.27640072492,358.341719987063,10.1378917694091
254717.7,456.479003057743,356.866295067483,10.4065418243408
254743.96,464.860592201264,359.757845006331,9.94943618774414
254780.04,477.497409593741,364.703144851118,9.25804138183593
254795.79,497.210429088359,369.303169867385,9.20316696166992
254817.39,521.514381033577,373.139420675339,9.29283142089843
254879.43,542.763090857439,374.643937872034,9.80998992919921
254924.98,559.561009316255,372.619326345064,9.28333282470703
254954.57,567.314497442635,370.588538218879,9.65346336364746
254987.81,568.971638138471,368.478727722342,9.30659294128418
255015.6,566.177462921818,367.021759168086,9.52174186706543
255054.33,574.923758928584,367.164772653134,9.24456596374511
255083.86,587.393393102719,367.676622944884,9.34178352355957
255112.63,599.165429401971,367.505317798344,9.42366600036621
255149.94,610.921682041928,365.837708436377,9.45676803588867
255177.35,623.561847250371,361.195304922193,9.44106101989746
255195.38,626.34925303856,356.322027151128,9.51430320739746
255212.45,624.088578044188,353.435211554361,9.28725242614746
255273.82,621.714922914888,350.47669301175,9.34882164001464
255329.38,622.221300981918,349.112798533317,9.67143058776855
255355.08,625.425114971654,349.525035209909,9.55896377563476
255385.69,632.811650117834,350.861744248684,9.75863456726074
255420.69,643.644077053558,350.294432168423,9.7042179107666
255451.67,654.346805622738,350.147774903342,9.68619346618652
255483.25,662.096601425002,348.172359563601,9.81931686401367
255517.23,666.893076884929,346.512677082652,9.89293098449707
255549.65,668.624358288814,344.0322059668,9.6390151977539
255577.35,668.991333784384,342.276334168492,9.92554664611816
255592.35,667.550513098661,338.682337039551,9.71669197082519
255611.86,669.081934591238,337.390612804463,9.8045539855957
255672.31,670.102572299889,337.271708438175,9.83196258544921
255727.48,671.142112200522,338.813522004468,9.98239517211914
255755.22,672.379031763118,339.662033994761,9.73182678222656
255785.73,677.589620541112,342.719271644589,10.0126361846923
255819.39,683.759823873674,343.269324910931,9.64960098266601
255852.36,691.456753405534,343.401249791762,10.0249671936035
255881.79,700.339764825832,342.245533374066,9.79622840881347
255912.84,707.649849746453,342.348440186576,9.74361419677734
255950.77,711.932668483154,341.465519698304,9.61526870727539
255982.19,713.906209513893,340.845410014065,10.2769660949707
255998.14,716.968578234481,339.370372514959,9.89089965820312
256014.12,719.589001427822,338.754832398799,10.089111328125
256076.16,724.95168109573,337.951691945622,9.61146354675293
256121.92,733.042728778874,337.372021876676,9.96036529541015
256159.26,753.676531632179,337.177739991116,10.2073287963867
256186.87,779.659810610755,334.580014504386,10.4985809326171
256215.12,809.503615520127,330.745830919282,10.5941104888916
256252.61,840.8875347418,327.53732378425,10.4968357086181
256280.89,872.034541544561,325.465830896166,9.89255905151367
256321.5,888.928151006753,324.591142533208,9.77130889892578
256348.63,883.649404297278,325.217016411436,9.9173355102539
256378.05,865.075058879757,326.430385783072,9.78198051452636
256394.05,837.520899375193,326.170721692423,9.80632781982421
256411.11,804.214921237276,327.647378029973,9.77917671203613
256475.15,769.453738946904,329.253944765284,9.32258605957031
256525.04,750.321734244124,332.277797952886,9.5595645904541
256554.38,750.191977504135,333.56205011649,10.2547073364257
256585.34,769.624374342923,335.460158698375,10.1434707641601
256623.87,800.069523141288,334.515621773777,9.97756004333496
256653.85,837.060193142141,332.210182683707,10.1675033569335
256681.2,876.321102177376,328.84476178471,10.1341438293457
256713.75,905.086874049684,327.348899364474,10.0776100158691
256750.19,916.519933239555,324.947701396207,10.4273700714111
256778.83,918.070839539208,322.27648494661,10.4866790771484
256792.88,915.451144807319,320.155221700647,10.5004692077636
256812.32,910.620708337721,318.828274705957,10.3175067901611
256878.97,909.698278981441,317.711415202155,10.33447265625
256923.54,912.961539217116,317.46232379696,10.506591796875
256953.19,918.643658321296,317.053714643215,10.6929588317871
256988.36,922.199741889648,313.947136429871,10.572452545166
257020.86,928.034176873806,312.317913594622,10.2822017669677
257050.3,931.742470732149,311.218654607475,10.3044891357421
257082.01,936.533722449686,308.346905849828,10.4309463500976
257116.98,942.456750048076,305.934344102174,10.3812217712402
257148.1,952.797085745575,304.911707692433,10.4874515533447
257175.6,961.342389757464,303.375044075067,10.4252529144287
257190.6,968.001856892257,301.407818753942,10.3482627868652
257213.57,972.78344307312,302.037218168282,10.2644348144531
257277.57,977.695219743396,300.685233572276,10.6059837341308
257325.74,981.422369150659,298.157706872474,10.6831455230712
257355.13,986.249599548467,295.392431602103,10.7246303558349
257387.87,993.052281216634,293.33094562323,10.1922225952148
257418.1,999.264614649345,290.600118490664,10.5929660797119
257450.05,1005.411871849,288.485877776731,10.6079578399658
257482.06,1010.45096510681,286.516522713466,11.1017990112304
257517.42,1011.23901582322,282.77704900776,10.5056476593017
257545.86,1012.26672731894,278.035333713234,10.6265544891357
257578.67,1015.2908380944,272.978362945039,10.6430912017822
257594.87,1018.21162107573,269.637803728422,10.7324981689453
257613.01,1022.97018907084,267.315728318326,10.5107402801513
257678.4,1029.78804727295,263.576630713219,10.7812213897705
257722.58,1035.8432119084,260.846496126229,10.517349243164
257759.15,1039.0501566678,259.473620780708,10.6798267364501
257786.49,1040.214293347,256.248554108612,10.8493709564208
257820.24,1036.61692257117,253.056324055208,10.6228923797607
257851.21,1032.30840598971,252.165744115831,10.7325553894042
257881.02,1028.62279347439,251.790774948246,10.5743408203125
257918.78,1026.26314682352,251.58226747437,10.3599071502685
257948.24,1025.97478557851,253.414329239093,10.7599067687988
257983.06,1027.56745268671,255.349754327264,10.3199100494384
257998.51,1031.76502585409,256.955318865698,10.6271839141845
258014.57,1034.0801493886,258.147121741608,10.9520530700683
258077.86,1036.38335763943,258.546616738876,10.1600646972656
258121.63,1021.94936526393,262.705435960323,10.332326889038
258160.94,956.508992159869,273.412190286403,10.6569099426269
258187.75,842.905890240732,286.697987558339,11.2938594818115
258217.41,707.145381213243,298.92869023361,11.5349006652832
258255.11,560.79081056297,310.425147932721,11.4340782165527
258283.93,429.379986269713,317.871242338259,11.7467021942138
258315.21,352.017625440185,318.902330562401,11.6647624969482
258344.39,323.194440792,317.219048614478,11.8661499023437
258382.3,322.417620130433,314.909044972102,11.2235069274902
258399.77,334.503374699797,311.935199784644,11.5955543518066
258417,347.555883390556,309.55390100023,11.4198303222656
258478.64,366.603931742825,311.29164565188,11.3348293304443
258522.44,389.655138953435,315.572488719338,10.7435989379882
258558.17,410.485996392988,321.887497204947,11.1825370788574
258584.88,430.647793838387,328.984949916742,10.6646060943603
258618.67,448.900589157402,336.952766028185,11.1047744750976
258651.57,459.720936500669,342.007428842184,11.3563442230224
258684.17,463.596611824728,345.167539239498,11.1731529235839
258712.34,463.748139329016,346.765579458021,11.4165115356445
258745.46,459.159072767323,348.644151560577,11.01731300354
258783.51,454.29179936045,349.817491346069,11.3726806640625
258798.43,448.508984614643,350.199855632774,11.4813709259033
258815.93,444.376194370866,353.831234133951,10.1218128204345
258875.14,440.07029999896,361.767912200216,10.0619888305664
258921.39,438.057610467149,371.831329615773,10.1289081573486
258952.7,436.402489549207,382.216548610787,10.6196022033691
258991.9,432.27596246213,393.616443183663,10.3654861450195
259018.36,426.089949692989,401.698605244148,10.4132366180419
259051.35,421.919657775611,405.467432723666,10.429630279541
259085.63,419.187047818472,406.397893462647,10.4638481140136
259114.41,418.891886218417,406.655469971006,10.0974655151367
259147.76,429.194649078307,407.033366665008,9.39923286437988
259178.45,444.857215409952,407.722391082104,9.25638198852539
259195.05,460.194774448787,409.003887077157,9.34653282165527
259211.06,476.293997913218,409.372512025702,9.20056343078613
259274.24,488.27489957733,409.930165967858,9.20070648193359
259328.7,493.181308997095,409.756921040556,9.27692413330078
259352.94,494.211123204907,411.053991576052,8.82662773132324
259384.81,502.346170407144,412.067427413234,8.74946594238281
259422.88,515.033694591917,414.30274128188,8.72022628784179
259450.73,534.883283557919,414.622424935465,8.64046096801757
259481.78,554.39406934525,414.428737083584,9.05651092529296
259515.03,572.384616698686,411.181569860391,8.76357078552246
259545.2,584.215702034235,408.347290103862,9.11453247070312
259576.54,596.138889431223,402.493202221785,9.166259765625
259592.99,607.790673751396,397.624113434178,9.19844627380371
259615.34,619.139626457276,392.318669982689,9.19401168823242
259675.98,631.509416416978,387.857746926516,9.45456504821777
259724.69,642.101603869272,382.231107652203,9.35992240905761
259752.29,645.5064501707,379.275916846661,9.33566093444824
259785.44,646.442830341121,376.040343458082,9.34664726257324
259822.88,647.757427300977,372.681933490298,9.44735527038574
259850.37,649.27955881158,368.740749000856,9.45393562316894
259881.13,643.848168276674,366.650642017085,9.44231986999511
259917.52,635.949097166316,364.727912962218,9.45236206054687
259946.36,625.211020099069,363.186950487089,9.45173263549804
259978.79,614.520418719352,362.62597751684,9.48629379272461
259993.95,604.23497388846,363.441021587067,9.37668800354003
260012.95,599.441662271724,362.864369722243,9.43050384521484
260073.64,597.541645448902,362.511330827355,9.56494331359863
260122.98,600.025509308404,362.741907257326,9.50411796569824
260157.02,605.673696234657,363.16299890417,9.44120407104492
260186.19,615.00845374079,363.225817207584,9.4617748260498
260222.51,626.335564199093,368.191638985306,9.33268547058105
260250.06,638.664133664682,371.021517862683,9.38701629638671
260280.01,648.215005741727,372.918108729613,9.31488990783691
260319.66,657.06387169202,373.888527948809,9.85467910766601
260345.65,662.977384254865,374.830757132846,9.71497535705566
260378.44,670.611002865295,371.36232228766,9.75394248962402
260394.07,680.190971818938,369.89684037578,9.76344108581543
260412.56,691.182666921423,368.405240861188,9.63855743408203
260479.9,699.93825441677,367.043616406602,9.869384765625
260522.91,709.008386302386,365.963878201067,9.72169876098632
260552.56,716.979506315401,363.9852513967,9.68962669372558
260588.72,724.970617786508,361.265126807401,9.67022895812988
260618.83,733.976561875516,360.080154756052,9.59684371948242
260651.36,742.589557819766,360.831809449447,9.81674194335937
260685.1,750.858554606344,360.326040193085,9.57229614257812
260715.07,757.614102074937,361.683048570453,9.58528518676757
260744.41,760.653499428221,365.594188639456,9.43865776062011
260780.41,759.103067130068,368.414124015855,9.3790054321289
