time,x,y,left_dist
367567.9,518.70878784955,350.617525770065,10.4233932495117
367595.57,543.701177147119,343.272560325992,10.4580974578857
367632.25,566.51480546246,334.761950517508,10.6424617767333
367675.2,589.68307409511,328.031458326032,10.5694770812988
367708.73,612.943273856165,322.775238519702,10.7347297668457
367742.29,628.843098418538,319.316657824647,10.7025432586669
367774.23,634.540414115563,316.504963900008,10.5329132080078
367804.61,634.387721002486,313.915381349186,10.4411888122558
367836.81,630.453734159869,315.894358464795,10.7438278198242
367870.09,621.964439365435,320.926166427347,10.8839893341064
367906.16,612.603800389146,327.638641189429,10.6541633605957
367932.28,604.724565033628,336.830409057452,10.7419395446777
367964.51,597.111404725368,345.622915334557,10.6702995300292
367999.67,591.963374039975,350.060636620815,11.0254096984863
368028.93,589.330826204873,351.255165703351,10.795841217041
368062.25,585.955994216877,346.998047328966,11.0602569580078
368112.86,584.015231002354,338.344688691951,10.663719177246
368140.25,584.280812603496,329.755670659728,10.6193447113037
368171.02,584.079941651195,321.416848664135,10.7021141052246
368207.63,588.871245596789,313.900040902215,10.4355525970458
368240.06,597.846958116081,310.424478035483,10.6132507324218
368267.6,605.888834052726,309.170998076226,10.4660511016845
368305.23,613.688557412075,312.550878041183,10.7134437561035
368333.4,621.160393969753,318.817997877704,11.0010623931884
368364.42,619.002937680155,326.656035928939,10.7396793365478
368402.68,610.192064837086,337.533533191863,10.7862281799316
368429.83,597.683250615635,347.85109732849,10.6526470184326
368458.44,582.550630527085,358.835899670752,10.8515167236328
368513.22,569.217112216227,365.119749477146,10.2526473999023
368539.4,561.070629852907,367.931165594476,10.6787109375
368573.76,557.66275801396,366.675723554195,10.6741333007812
368609.71,557.527649330688,366.019636313889,10.8079719543457
368636.12,559.270268249685,362.924467146191,10.5049324035644
368668.01,561.244729046894,362.272695117547,10.5367469787597
368705.69,562.804240354241,363.449897065078,10.6541633605957
368737.54,573.654457564561,369.976711565293,10.5178356170654
368763.46,601.108547427806,375.599466646506,10.4341793060302
368800.21,636.582761746832,375.598752451562,10.3880882263183
368828.34,671.116208359222,373.408556729944,10.5564022064208
368859.34,706.751854003716,372.751910037502,10.5332851409912
368914.25,734.761225323461,366.445280991584,10.3875732421875
368941.19,744.287902827951,356.570356126236,10.6721878051757
368971.39,743.094993812013,348.203786447693,10.2807426452636
369002.88,743.019951045807,341.018780970852,10.2867794036865
369038.01,742.558484072849,331.751997179562,10.0792694091796
369069.67,750.478597395334,328.144589116833,10.4546070098876
369105.22,766.375917530876,326.576977726799,10.3738117218017
369133.14,788.473588525499,330.779795876762,10.537691116333
369164.57,812.004438827782,331.330387484693,10.4909133911132
369200.24,835.358793144713,333.040634252189,10.4710006713867
369232.6,846.295828873147,329.825352241934,10.4429340362548
369259.74,848.899825166077,326.473838142159,10.4078292846679
369313.38,848.412342958531,321.22403320215,10.444164276123
369339.12,845.997287133946,321.835659389042,10.4390716552734
369372.45,843.692682803049,321.090750171266,10.2724742889404
369410.68,845.589985914668,320.240313466026,10.5474185943603
369434.55,850.419719824632,323.216553756387,10.4173851013183
369467.24,853.012280793813,325.003933786572,10.4391574859619
369503.7,853.594084223814,322.763103572892,10.4575824737548
369532.81,854.23788923595,324.712647471326,10.3420543670654
369571.42,852.799183029878,327.93779288625,10.4816150665283
369597.01,851.709856495786,328.00967871478,10.2519035339355
369628.75,852.743342219877,326.40889769996,10.3961277008056
369661.62,855.111042041641,332.53884332268,10.2693557739257
369710.76,857.704846521383,339.478827384547,10.1175212860107
369742.59,859.922779452619,350.34860755961,9.66316223144531
369774.42,863.600753850712,369.320532655123,9.74916458129882
369807.12,876.707090624251,394.763439440324,9.19878959655761
369837.13,897.293608787044,417.836590659026,9.36318397521972
369869.82,922.397647600275,435.561307534889,9.18574333190918
369906.35,947.117737224493,446.718779138523,9.27789688110351
369933.1,969.267992966766,449.352772241789,9.50620651245117
369965.93,980.584802825275,444.481316869246,9.55026626586914
369996.91,982.818488021564,435.415090521186,9.51224327087402
370028.84,980.167007732748,423.463734675014,9.62159156799316
370065.72,977.142539067055,414.008005809259,9.74701881408691
370107.83,974.672638018707,408.178690910905,9.7393798828125
370144.75,972.768838767456,405.60637565344,9.65160369873046
370175.11,973.512414368515,402.873550362555,9.41762924194336
370203.83,974.599766474726,402.590343100869,9.65303421020507
370243.96,976.976496557619,401.155034610554,9.86732482910156
370269.36,977.621966171433,397.806772796455,9.89516258239746
370301.8,978.503513979256,393.465066912992,9.92411613464355
370332.9,978.00580417378,390.561562431888,9.78501319885253
370368.83,977.185410208443,388.574550601222,9.99249458312988
370400.18,977.48319562362,386.827159035056,9.89410400390625
370427.9,981.844581194228,386.671815655118,9.88420486450195
370462.58,986.018767510525,387.604218294775,9.79379653930664
370510.07,991.032390667769,389.097049681735,9.98894691467285
370538.78,995.367858296443,388.246518635432,10.0114917755126
370577.81,997.909320561176,383.237790031795,10.0707721710205
370605.65,997.719217956742,378.233983502201,9.96660232543945
370635.44,997.747155617788,373.262673668422,9.81390953063964
370671.58,996.63765772765,368.570223014263,9.96236801147461
370699.21,994.580122964202,362.764173544934,10.105504989624
370739.36,991.569771298787,363.048096454822,10.2305889129638
370765.6,989.636021208178,360.117925328962,10.1907920837402
370794.96,987.10943558433,358.546221692123,10.0939178466796
370827.39,986.128135097903,358.040961427286,10.0065422058105
370863.33,984.80830587727,358.912923706121,10.167818069458
370911.27,946.258215049474,363.661104766187,9.76412773132324
370940.06,854.191076326408,371.693650208705,10.1243305206298
370971.16,734.215127468418,377.792550674409,10.8259105682373
371007.37,599.820225842726,381.923451009898,10.9969425201416
371036.45,465.109890015729,387.553577482631,10.8916854858398
371069.83,369.311765952417,389.101014640707,11.0882091522216
371105,329.259047079497,385.422369102756,11.0059547424316
371132.3,318.41396388643,379.402717719183,11.1118698120117
371166.26,320.320928891898,373.056075026207,11.0060405731201
371200.17,327.221526114209,372.45247057823,10.9795761108398
371232.58,333.561303842035,368.468001242528,10.720796585083
371259.44,337.082193713878,369.367484455383,10.8277416229248
371311.28,339.900473928292,372.41143136627,10.8380985260009
371339.56,342.509125079491,374.715925352818,10.8382987976074
371372.19,341.691867116674,371.144759571927,11.0377979278564
371410.08,341.58416401923,368.894486291904,10.9327983856201
371436.5,338.186620837906,365.907470336854,11.1583614349365
371467.52,339.418917705397,362.666734736719,10.879783630371
371502.06,346.174270544556,361.195734627749,10.9650707244873
371532.5,356.89519076946,361.787617139712,10.7121276855468
371566.81,368.346634591352,363.320011422338,10.8043098449707
371596.28,384.496847510493,366.854469748169,10.6555652618408
371630.2,395.925708394163,369.134244204581,10.7134437561035
371660.39,402.948798189983,369.885260693375,10.8221054077148
371711.6,405.358619187651,370.414503283766,10.8801555633544
371744.32,409.6221531713,373.023215453124,10.7329273223876
371772.63,418.886076989964,373.273448401444,10.7104396820068
371805.8,431.917656857089,378.552533459478,10.6718158721923
371839.14,444.10270971254,384.353590615651,10.5008125305175
371869.72,459.999942246207,390.140046040571,10.5121421813964
371903.31,471.200812372972,393.599545303577,10.3571033477783
371935.26,475.199484975495,395.960799322135,10.7729244232177
371966.1,476.828987535665,397.303245871857,10.5357456207275
371995.61,477.579869099611,400.800786693819,10.7141876220703
372032.54,473.475499489011,400.487113768535,10.9350299835205
372062.92,470.095729862347,398.782324244773,10.797414779663
372114.27,465.866867296164,397.457306230237,10.5340576171875
372142.39,460.739762019034,394.188268093464,10.5956840515136
372172.49,457.626911877729,388.563323384305,10.5088233947753
372207.78,458.955650522664,385.822314717213,10.6289291381835
372239.25,465.478945336803,384.125045458611,10.1390075683593
372273.56,489.555932888158,383.224722439988,10.0743770599365
372299.91,523.564646480194,381.574101724254,10.1780319213867
372334.5,560.044017016186,380.25569657566,10.3814220428466
372367.62,594.123664048956,380.579773702967,10.2507591247558
372401.93,624.984285420422,381.202897680788,10.4847335815429
372429.03,637.236008285254,382.035544083401,10.6387424468994
372459.59,638.249908534476,382.299496062744,10.7952404022216
372511.24,633.970301403036,384.531673273572,10.28657913208
372541.45,628.989934400691,384.590444192243,10.4419612884521
372575.18,621.172540018848,385.905134363729,10.2233219146728
372608.62,617.075190845739,387.379338511422,10.3009700775146
372635.55,613.330511759648,390.066903175344,10.1668167114257
372668.18,610.266678518891,390.443000089025,10.5322837829589
372703.06,607.682673777409,392.346897501894,10.0542068481445
372736.2,606.86532469432,392.627333908711,10.2811431884765
372764.62,604.186134661249,392.644206475735,10.0890827178955
372800.92,612.521647012829,390.577185173247,10.0196170806884
372829.44,633.562969001307,389.981407034331,10.2248096466064
372859.91,661.735468031972,389.005849723552,10.068941116333
372914.71,690.800038765146,388.741174677802,10.0916004180908
372940.54,722.251701508728,388.620893684905,9.98991966247558
372972.8,743.633757909876,392.90589515178,10.1807785034179
373005.28,751.330614271509,397.849372280984,10.5451297760009
373037.58,750.477647051369,403.192227411955,10.3135585784912
373075.91,758.282477188413,408.169962144303,10.367088317871
373102.27,772.771992133786,412.42564750824,10.3790473937988
373131.73,792.10071546675,412.932847797642,10.0623035430908
373168.91,817.809009485352,412.186329601079,10.2944755554199
373197.05,847.11525478356,410.701407565755,10.2686977386474
373230.55,866.500031672299,406.353188924136,10.1030445098876
373260.1,878.685404576151,403.772346585886,10.1332569122314
373311.14,884.310833752695,402.247544833774,10.3012561798095
373339.83,887.417310238404,401.012514828428,10.1035022735595
373375.59,890.511041807946,400.183749013198,10.4337501525878
373408.49,891.021121812333,402.48388670399,10.297679901123
373437.44,889.35573523227,401.293924999743,10.2817153930664
373471.84,888.244339122249,400.435570856057,10.4143524169921
373499.51,895.680508922351,399.740504074774,10.1672458648681
373532.51,905.874916170319,398.709523516346,10.1353168487548
373570.44,920.018060484653,397.935489762924,10.2313899993896
373597.62,938.262121879199,400.418222557703,10.2678680419921
373629.23,957.11578384441,400.871983392738,10.1780319213867
373664.83,967.491662252618,400.27488518996,10.3622531890869
373709.56,973.983144664522,399.55666877736,10.1970291137695
373748.17,978.819963548117,398.061030193696,10.3564453125
373773.46,980.807027423047,395.381983936736,10.2878665924072
373804.19,983.300706876339,393.303256328425,10.2000045776367
373841.1,985.914980435256,391.009114994646,10.1676750183105
373867.88,987.580353548216,388.97457774147,10.1643562316894
373903.12,990.510005980553,387.598452844425,10.2711009979248
373933.29,994.549754917207,386.705000332179,10.1113986968994
373966.32,997.884846586803,386.240784726831,10.0028228759765
374001.4,999.767012068338,386.567665417459,10.1157188415527
374028.56,1001.36680076665,387.075823304085,9.9283218383789
374063.08,1000.90351928619,387.602066406423,10.1598930358886
374111.43,999.315893972796,388.294960266902,10.0911712646484
374140.1,999.467193065826,389.023595626392,10.0177574157714
374175.32,999.672998904764,389.70578819197,10.1010417938232
374203.91,998.871156514548,390.019528514411,9.96402740478515
374240.21,998.943952806155,390.238921310428,10.3968429565429
374271.57,998.909312333125,390.167453813705,10.1683044433593
374302.4,998.405309607496,390.187157811,10.088882446289
374333.48,997.56821101889,390.068510300996,9.84352111816406
374369.34,997.797531945871,390.473182618748,10.1912212371826
374400.15,998.667655141189,390.384477920629,10.2495574951171
374427.33,998.581852591865,390.630207085588,10.0875663757324
374463.24,997.4298622115,390.454148445007,9.98628616333007
374508.61,996.529763456449,390.368887071689,9.84437942504882
374544.11,997.400684488861,389.778685888042,10.1090240478515
374576.44,997.321090104547,389.362366928484,9.70719337463378
374604.33,998.44274878515,388.998424260369,10.1780033111572
374634.44,974.490412466647,391.7011818651,9.82229232788086
374672.35,899.414333483794,397.799722475391,9.8195743560791
374702.5,788.241671202686,398.84803414148,10.4831027984619
374735.4,658.866008369602,400.812445920246,10.7930946350097
374765.73,521.034931943277,400.66852665103,11.0557651519775
374799.39,406.909037830278,399.074104942329,11.1172485351562
374827.55,343.66688420205,392.81128585658,11.2045955657958
374864.22,317.839948684303,393.395405418995,10.9751415252685
374912.1,311.277808283864,391.714629941956,11.4686107635498
374940.03,316.971392578754,393.098491772912,10.8791828155517
374975.22,323.97687416328,392.367575046905,10.9796047210693
375008.53,333.040803086296,392.132513650271,11.1173057556152
375036.8,338.973639321276,389.999929588565,11.3160896301269
375071.41,345.406900461467,391.351618565369,11.0242366790771
375100.84,346.269007037317,390.242486356931,11.3710212707519
375132.99,347.408783165817,391.832578855332,11.2274837493896
375167.49,347.72514579122,392.73041277083,11.3068485260009
375197.32,348.602681127636,393.506485767355,11.064977645874
375231.1,348.752220521294,394.57895089687,11.1112976074218
375263.46,348.827152162984,396.404914327394,11.2529754638671
375310.68,349.38675921877,398.156131943317,11.134614944458
375340.14,348.907437013323,400.520379080609,11.181936264038
375375.62,348.76256863231,402.746702141238,11.0115051269531
375407.9,346.451459091347,402.678112936907,10.9525680541992
375436.9,346.320506601721,404.594721804163,10.9759426116943
375467.51,345.431380700816,403.960467098639,10.801134109497
375501,344.618209268464,403.701588720214,10.9682464599609
375533.88,344.795676165076,403.749888317656,10.8632755279541
375567.73,347.038791887122,404.404161743163,11.0623455047607
375596.3,352.235735087047,405.65725678798,10.8802700042724
375633.57,355.098054307408,406.677405846646,11.1936378479003
375660.43,357.735234994257,409.69091366355,10.7505512237548
375712.42,358.546583608677,412.767672217551,10.7783317565917
375745.48,361.228552248212,415.427291696136,10.8505725860595
375771.88,358.192656509239,415.813825354186,10.7805919647216
375809.74,355.17017236081,416.886876727025,10.9062767028808
375839.53,352.08724387512,416.561573874449,10.84885597229
375867.28,349.328476008759,416.432693212219,10.9744548797607
375901.34,345.961856493031,418.047683200464,11.0556507110595
375934.72,342.172241951558,416.207978214795,10.5603790283203
375965.99,344.178675005767,416.933156978517,10.6425189971923
375997.34,347.936718378171,417.730883882828,10.6855201721191
376031.89,357.809082642032,419.721017074978,10.9263324737548
376066.12,367.3454023182,419.240093421093,10.8904552459716
376109.07,381.654999755262,425.325804470168,10.4465389251708
376145.09,391.840041609713,428.002625616867,10.5047607421875
376172.78,401.449717889829,428.756784959938,10.8113765716552
376204,402.100757713051,428.893767950392,10.6410598754882
376239.53,397.860497754669,428.893013196476,10.93674659729
376272.55,387.961550235304,426.513038107566,10.7774448394775
376301.1,377.604767865371,425.653871827166,10.3739547729492
376332.37,362.919994631269,427.094227647004,10.8905410766601
376367.22,350.777740532075,427.586389025953,10.6432056427001
376399.34,343.557830994599,427.58622165728,10.4225063323974
376427.59,341.751328926659,428.026347946786,10.9344863891601
376465.93,340.555771221425,429.04998334982,10.766372680664
376510.1,342.646873945495,430.021423740471,10.9711933135986
376539.6,346.16627860815,431.617943913245,10.9348583221435
376577.89,349.087532760286,434.404056531869,10.8968067169189
376604.73,348.994827113645,436.288356167921,10.709753036499
376635.26,349.420275813695,437.218977998012,10.6332492828369
376673.06,350.865379649888,436.162555774858,10.9117698669433
376701.25,352.387334121899,435.007899734482,10.7514381408691
376734.91,352.492746231007,434.245806466484,10.4614448547363
376767.26,353.890795981133,432.393047904893,10.7629680633544
376796.31,358.198004891566,430.955885874073,10.6055831909179
376829.57,359.93799302495,431.535425827691,10.4154396057128
376865.07,362.177982025713,430.583959446495,10.7629966735839
376912.79,367.320420049162,429.035186397357,10.6296157836914
376940.42,370.353425633681,425.937778255204,10.6181716918945
376973.76,371.843522946318,421.734838949066,10.9323692321777
377006.47,374.091102839495,417.710897661225,10.9063339233398
377036.88,373.554538437631,415.359810606294,10.5931663513183
377073.35,369.903576856795,413.928051228251,11.0452651977539
377101.95,370.581361593642,417.998268994192,10.5950832366943
377132.18,369.742431884955,420.911143862862,10.8637046813964
377170.28,369.316586761996,423.07096395173,10.7490348815917
377195.91,371.204042403809,427.669619514185,10.4598140716552
377232.61,373.356803955546,431.747319725113,10.5445003509521
377264.26,374.352550344984,433.645450428382,10.5306529998779
377311.93,374.026535994854,438.275011950123,10.2442073822021
377341.52,375.156002041855,443.363932305584,10.5366611480712
377375.85,374.864613665231,445.456632624515,10.4507732391357
377406.8,373.348392989047,444.575154706683,10.6660079956054
377436.95,368.765676357834,441.385995750078,10.8189010620117
377470.16,363.771143698191,437.102167934865,10.8340644836425
377499.97,358.68130861114,432.243850576874,10.8107471466064
377537.1,353.415350088356,429.123325155467,10.9320545196533
377568.83,350.369739153385,430.375134997953,10.7475471496582
377595.21,348.558380130755,433.783323546927,10.6617450714111
377631.88,348.934632285987,437.207558215566,10.7981872558593
377661.23,348.588134628076,440.078328981046,10.7295513153076
377693.21,348.918538398315,439.437884297046,10.5260753631591
377744.75,350.373063097581,435.674359155642,11.052017211914
377771.29,348.572472156383,430.895170044619,10.4433917999267
377806.36,348.61181166765,428.636155993451,10.7486915588378
377835.96,346.106266708924,426.054885043867,10.4316616058349
377872.55,345.984112669302,426.971175556169,10.9313106536865
377903.37,344.480567504068,428.204697682898,10.5019283294677
377930.87,348.760049353686,429.307831217473,10.9503936767578
377967.08,350.819268895839,429.968034436641,10.2931880950927
377994.5,354.889827222506,432.034848781638,10.6014060974121
378032.19,355.529442936772,433.275298689734,10.537633895874
378064.29,357.469507651638,436.295947256688,10.3543853759765
378092.79,357.09700672541,439.952026173011,10.6586265563964
378141.6,356.574499722638,441.911779795266,10.7171630859375
378172.53,356.58246909062,443.451655571854,10.504560470581
378207.44,358.680466907578,443.724047854385,10.5253028869628
378240.83,364.699936068972,443.427053200785,10.1079082489013
378268.3,374.66867770689,443.389787050333,10.4234504699707
378306.08,388.483869532685,443.228277277816,10.458641052246
378334.53,403.372922077936,442.866688292946,10.3911209106445
378365.28,417.981592648739,442.673968297189,10.5497074127197
378399.07,427.658386875408,442.312236005057,10.3444004058837
378430.51,432.088987421784,441.107633623165,10.3411960601806
378462.63,432.569601355741,439.737950759163,10.4141235351562
378492.97,439.529396508791,438.290587445709,10.2419757843017
378543.24,449.45146460599,439.156553444193,9.90737915039062
378574.08,461.078227205876,439.409782479776,10.303030014038
378609.96,477.231661306915,439.858551006248,10.1664161682128
378639.23,492.756160850091,440.190575928597,10.1303100585937
378667.48,500.758231392729,441.140703964006,10.0522327423095
378704.67,504.227481843388,440.203204396203,10.0961780548095
378734.87,505.512724755849,440.135243968761,10.3514099121093
378765.1,503.280714222345,440.268254097157,9.84560966491699
378797.39,502.642372850725,440.568722617937,10.1322841644287
378827.29,502.00382004871,440.296163564052,10.2052688598632
378865.71,502.487023759693,439.824426299223,10.0778675079345
378896.92,504.092574767925,439.477866400413,9.91627693176269
378944.61,503.579458220094,439.199811794483,10.133056640625
378973.54,502.555810415491,439.49060341396,10.0337791442871
379005.01,495.162917336919,440.221564197101,10.1481628417968
379041.22,483.258563140395,440.642215643169,10.1908206939697
379073.76,470.026444172411,441.075674123784,10.2838897705078
379100.46,459.096802461636,441.375068582539,10.2010345458984
379132.89,448.37797643824,441.282283117471,10.3135871887207
379167.78,443.991238065537,439.822691168601,10.3621387481689
379197.46,453.008497823422,439.606171047026,9.67566490173339
379232.43,466.297909832312,439.575724856539,10.2136802673339
379263.26,481.767437459947,439.823439116044,10.0140666961669
379294.05,497.326319374695,440.273193958821,10.0510597229003
379339.47,512.267736289532,440.929206822267,9.89321708679199
379375.3,517.868857041928,440.933650348889,9.94849205017089
379408.28,521.257907944,440.577154499989,10.0694847106933
379435.24,521.016364834848,440.535451101874,10.1096820831298
379470.72,518.809911519482,440.692767418794,10.1118278503417
379500.2,515.03512450644,442.009333104479,10.1923656463623
379531.85,511.62000062818,443.320138114045,10.2184867858886
379568.1,506.596696145513,444.591159293596,10.1933097839355
379598.06,501.469969331268,445.273550469618,10.0620174407958
379628.28,497.750748318305,445.495210261836,9.99189376831054
379664.1,497.126424076666,446.224860838305,10.1872730255126
379694.39,496.212908902906,444.100277821936,10.1455307006835
379747.58,496.173509437713,443.454620783736,10.23193359375
379773.33,497.834216779792,444.4949482246,9.97057914733886
379804.98,499.581880731245,445.935456666107,10.05784034729
379841.2,499.205387972298,447.099685068461,10.0030517578125
379870.3,498.72872249259,451.131423206861,10.1522254943847
379901.62,497.960584454509,453.314541787542,10.1553726196289
379932.76,495.852900949594,454.324495710468,10.1417255401611
379967.53,494.403777217438,454.967984303609,10.1618099212646
379996.57,493.982700926587,454.67885234228,10.1688194274902
380026.77,493.941368231814,454.192651026982,10.2706432342529
380067.3,493.151342220907,453.916069065158,10.3253746032714
380092.45,493.780252443083,452.977346426165,10.2201747894287
380145.63,495.717786287082,450.171056384182,10.4574394226074
380174.07,495.910857324833,448.68796929866,10.0401020050048
380203.34,495.227506295619,447.503506630979,10.2537631988525
380243.99,496.926507140868,446.819699661847,9.84623908996582
380269.82,500.361854521592,446.61337298524,9.98376846313476
380300.08,504.928248376282,448.005543385011,10.0303745269775
380336.7,512.783137198711,448.571093331096,10.2619743347167
380366.03,523.02794056303,448.557888927593,10.1465892791748
380397.46,530.368548930314,448.116928767656,10.2467823028564
380433.91,536.118316458732,447.690624916355,10.2201461791992
380462.8,537.686424631343,447.43044339223,10.0340366363525
380493.18,537.697091576237,447.514543020504,10.0718593597412
380545.22,535.9922819097,448.254916982697,10.1943969726562
380576.85,533.182641769315,449.168593051778,10.1719379425048
380605.25,530.44444940479,449.855391967036,10.2420043945312
380636.22,526.782264730415,450.388925176383,10.1331996917724
380669.17,520.074881856898,450.208722579095,10.2464962005615
380701.56,511.924378658379,449.39706066473,10.2487277984619
380734.12,506.624078560556,448.887532705296,10.0911426544189
380769.84,500.115210056885,448.002727717145,10.1562595367431
380799.21,497.111782955065,447.148774888623,10.1792621612548
380829.07,498.332562207815,446.612808762415,9.98554229736328
380862.91,501.462870589074,446.556566671878,10.4236507415771
380896.72,503.226370159611,446.323707872344,10.1092529296875
380944.2,505.051460759655,446.503207353577,10.1667594909667
380972.73,507.61782107829,447.917507110424,10.0783824920654
381002.68,507.074098910317,448.686691491392,10.0699424743652
381038.77,505.795189551073,449.359515555007,10.0368118286132
381070.9,504.025569999424,449.022728154458,10.156602859497
381100.06,504.455161682783,448.548730099642,9.91908073425293
381136.02,502.725616724375,446.630198085536,10.090742111206
381167.12,504.624027646868,445.045326978945,9.80661392211914
381195.67,513.884490890901,442.147371717981,9.66768264770507
381234.85,529.102832901817,440.097481497263,9.53101158142089
381260.53,544.040682746391,437.917229235329,10.1395797729492
381293.26,558.773972758783,438.359118508019,9.66402053833007
381344.34,571.379947009251,438.529581886968,10.0075721740722
381373.39,577.143451837714,439.888167076137,9.63907241821289
381409.92,586.259920184621,440.713121716767,9.66954231262207
381438.96,604.910558212163,440.795292982404,10.0933170318603
381467.09,628.784228375591,440.222633726717,9.93395805358886
381501.48,655.63416115707,438.84065835169,9.97323989868164
381536.32,680.910139535255,436.404436062746,10.0592994689941
381568.42,699.762749315158,433.587542806506,10.191650390625
381596.97,706.109281306767,433.77377652739,10.1197528839111
381629.34,708.153529700731,433.436848251591,10.0960063934326
381662.3,716.386537096256,434.315076194229,10.2438640594482
381691.92,732.074645196058,435.791858496141,10.5303955078125
381747.18,749.171792707476,437.699902814633,10.4153823852539
381773.22,768.562222406282,437.245582067565,10.3240013122558
381805.42,787.040862957469,435.451021377135,10.4826164245605
381842.85,795.920811152804,433.908001438581,10.3094959259033
381869.21,800.097127983063,432.379571855005,10.335988998413
381903.84,800.998550794137,430.946842670813,10.1530265808105
381931.46,800.968595248161,429.851641597194,10.2269554138183
381968.43,801.047343928949,428.398944127306,10.5162334442138
381997.11,801.392069787107,426.896255842792,10.1830959320068
382027.93,799.884146833132,425.818083161155,10.127420425415
382066.93,798.728605202261,425.283329643192,9.86397743225097
382092.74,799.598829352163,424.609719115524,10.1043319702148
382146.09,801.647389723694,424.129384652217,10.1606655120849
382175.74,803.713481156758,423.817857401707,10.1374626159667
382204.02,806.762762313183,423.522420709717,10.3686332702636
382239.82,809.060697686882,423.222691856647,10.2905559539794
382273.94,812.286282514636,423.085183274467,10.3080368041992
382301.72,817.151305838202,422.932434825675,10.2091598510742
382332.9,824.891661942795,420.956641388395,10.1910781860351
382368.04,836.505736004246,419.675221216087,9.87044334411621
382401.66,846.247454220536,418.854106117941,10.0611305236816
382425.63,853.880009437703,416.68760015952,9.91361618041992
382464.7,858.384561784156,415.627669204277,9.90763664245605
382494.91,858.929029009801,416.177840129149,10.0305747985839
382541.59,853.373652177068,416.829281753669,10.0463390350341
382579.94,848.310898859734,418.151781577576,9.87891197204589
382605.3,837.008225831648,419.916143425087,10.0562667846679
382636.02,824.393146730674,422.393379831797,9.75082397460937
382672.62,810.564928275419,424.576845148516,9.88517761230468
382701.87,798.439829458828,425.29531077986,9.67243194580078
382735.25,788.620538397671,426.044825645235,9.69537734985351
382764.51,785.061135905022,427.383700881796,10.0539493560791
382797.85,784.926026046273,426.970430175448,9.89358901977539
382827.16,786.634572958013,428.515494618452,10.0205326080322
382865.49,787.38346556447,430.524491596792,10.215425491333
382898.32,787.236328616948,431.015021313922,10.2029514312744
382941.4,791.059557222517,433.718787530244,9.92923736572265
382976,797.324255582585,437.411629872452,9.72229957580566
383005,806.743232559042,439.325725670685,9.84881401062011
383037.36,818.129659257052,440.338399016154,10.3907775878906
383074.69,831.082192666387,441.169167992601,9.88343238830566
383101.96,840.376850074992,440.579584351644,9.84346389770507
383133.16,845.08105657633,438.44064972053,10.0278568267822
